Index	Bogennummer	REDE_Namen	Sprache	tu	hinein	etwas	kohle	in1	den	ofen	dass	wird	die	milch	bald	zu	kochen	anfangen
tu	-55425	Wyszewo	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	ne	Owe - - - - - -	dat - -	- - - - - -	dei	Melk -	ball - - - - - - - -	tau -	koken - -	anfängt - -
tu	-55522	Nojewo	1	- Leg - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	- - damit	- - - - beginnt -	die	Milch -	- - - - - - - - -	zu -	kochen - -	- - -
tu	5717	Illeben	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	den	Ueben - - - - - -	daß - -	- - - - - -	die	Mälch -	bal - - - - - - - -	zu -	kichen - -	anfängt - -
tu	573	Lykowo	1	- Legg - - - - - - - - - -	- - - -	- - - - - - - - - -	Kâle - - - - - - -	in - -	?e	Âwe - - - - - -	dat - -	- - - - - -	dei	Melk -	bal - - - - - - - -	tî -	kâken - -	anfängt - -
tu	5730	Gebesee	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	’n	Uhmn - - - - - -	daß - -	- - - - - -	d’	Mälch -	bahl - - - - - - - -	zo -	kochen - -	ǒānfängt - -
tu	5752	Thalborn	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	-	Afen - - - - - -	daß - -	- - - - - -	de	Melch -	bahle - - - - - - - -	ze -	kochen - -	anfängt - -
tu	5774	Nirmsdorf	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Golln - - - - - - -	in - -	-	Ufen - - - - - -	daß - -	- wärd - - - -	de	Mälch -	bald - - - - - - - -	- -	- - -	- - -
tu	5810	Crölpa-Löbschütz	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kulln - - - - - - -	in - -	-	Ufen - - - - - -	doß - -	- - - - - -	d	Melch -	bolle - - - - - - - -	z -	kuchchen - -	onfongt - -
tu	5827	Krössuln	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhle - - - - - - -	i - -	-	Afen - - - - - -	daß - -	- - - - - -	de	Melch -	bald - - - - - - - -	zu -	kuchen - -	anfengt - -
tu	584	Dunowo	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohla - - - - - - -	in - -	na	Owä - - - - - -	dat - -	- - - - - -	dei	Melk -	ball - - - - - - - -	to -	koken - -	anfinkt - -
tu	5863	Michelwitz	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kulle - - - - - - -	in - -	-	Ufen - - - - - -	daß - -	- - - - - -	de	Milch -	bahl - - - - - - - -	ze -	kuchen - -	anfängt - -
tu	5867	Hollenbach	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	d'	Uhmen - - - - - -	daß - -	- - - - - -	d'	Melch -	bahle - - - - - - - -	z' -	kochen - -	ahnfängt - -
tu	5875	Schlotheim	1	Thuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	-	Oben - - - - - -	daß - -	- - - - - -	die	Mälich -	bald - - - - - - - -	zu -	kochen - -	anfängt - -
tu	6074	Obertopfstedt	1	Dock - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	-	Owen - - - - - -	daß - -	- - - - - -	de	Mälch -	bohle - - - - - - - -	ze -	kochen - -	anfängt - -
tu	6089	Etzleben	1	Thok - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	-	Ouben - - - - - -	daß - -	- - - - - -	de	Melch -	bole - - - - - - - -	zu -	kochen - -	ahnfängt - -
tu	6105	Allerstedt	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	'n	Uhm'n - - - - - -	daß - -	- - - - - -	de	Melch -	bohle - - - - - - - -	zu -	kochen - -	ahnfänget - -
tu	6116	Gleina	1	- Leck - - - - - - - - - -	- - - -	- - - - - - - - - -	- - - - - - - Torf	in - -	'n	Uwn - - - - - -	deß - -	- - - - - -	de	Melch -	bald - - - - - - - -	zu -	kuch´n - -	anfänget - -
tu	6129	Kleinkayna/Kleinkaina	1	Tuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	d'n	Uben - - - - - -	daß - -	- - - - - -	d'e	Melg -	bale - - - - - - - -	ze -	kochen - -	anfängt - -
tu	6168	Rehbach	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	-	Ofen - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochen - -	anfängt - -
tu	6171	Mengelrode	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koln - - - - - - -	in - -	den	Abn - - - - - -	daß - -	- - - - - -	die	Melch -	- - - - - - - - -	ſe -	kochen - -	anfängt - -
tu	6185	Kirchworbis	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	'n	Aben - - - - - -	daß - -	- - - - - -	die	müllich -	bohle - - - - - - - -	zu -	kochen - -	anfänget - -
tu	6196	Grosswenden	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	n	Am'n - - - - - -	daß - -	- - - - - -	de	Mällich -	bohle - - - - - - - -	ze -	kochen - -	ahnfänget - -
tu	6341	Auleben	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	d'n	Uben - - - - - -	daß - -	- - - - - -	de	Mälch -	bohle - - - - - - - -	ze -	kochen - -	ahnfenget - -
tu	6359	Hackpfüffel	1	Tuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	n'	Owen - - - - - -	daß - -	- - - - - -	d'	Mälch -	bohle - - - - - - - -	z' -	kochen - -	ahnfenget - -
tu	6371	Mittelhausen	1	Thuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	'n	Uhwen - - - - - -	doß - -	- - - - - -	de	Melch -	bole - - - - - - - -	ze -	kochen - -	anfänget - -
tu	6388	Stedten	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	-	Um'n - - - - - -	daß - -	- - - - - -	de	Melch -	bole - - - - - - - -	ſu -	kochen - -	anfänget - -
tu	6400	Ammendorf	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	-	Uhm - - - - - -	daß - -	- - - - - -	de	Melch -	baale - - - - - - - -	zu -	kochen - -	aanfänget - -
tu	6418	Glesien	1	Thuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	'n	Ohm'n - - - - - -	daß - -	- - - - - -	die	Melch -	bahle - - - - - - - -	zu -	kochen - -	anfänget - -
tu	6426	Zwinge	1	Thau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kuhla - - - - - - -	in - -	den	Ohm - - - - - -	dat - -	- - - - - -	die	Melk -	bahla - - - - - - - -	- -	koket - -	- - -
tu	6472	Stolberg (Harz)	1	Thuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	(den)	Oben - - - - - -	daß - -	- - - - - -	de	Melch -	bole - - - - - - - -	zu -	kochen - -	anfengt - -
tu	6577	Walkenried	1	Duk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	'n	Owen - - - - - -	daſ - -	- - - - - -	de	Mellich -	bola - - - - - - - -	- -	kocht - -	- - -
tu	6593	Königerode	1	Düch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	-	Awen - - - - - -	daß - -	- - - - - -	d'	Melch -	bohle - - - - - - - -	z' -	kochen - -	anfenged - -
tu	6610	Vatterode	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	- uf -	'n	Uen - - - - - -	daß - -	- - - - - -	de	Melch -	bole - - - - - - - -	zu -	kochen - -	anefänget - -
tu	6630	Freist	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	'n	Oben - - - - - -	daß - -	- - - - - -	de	Mälch -	bahle - - - - - - - -	- -	kocht - -	- - -
tu	6656	Drehlitz	1	Duk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	-	Obm - - - - - -	daß - -	- - - - - -	de	Melch -	bale - - - - - - - -	zu -	kochen - -	anfängt - -
tu	6660	Möst	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	den	Ohm - - - - - -	daß - -	- - - - - -	die	Milch -	bahle - - - - - - - -	zu -	kochen - -	anfängt - -
tu	6682	Ramsin	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	-	Ohm - - - - - -	daſ - -	- - - - - -	te	Melch -	bahle - - - - - - - -	- -	kocht - -	- - -
tu	6690	Braunlage	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	nen	Owen - - - - - -	dat - -	- - - - - -	dei	Melk -	bale - - - - - - - -	te -	koken - -	anfänget - -
tu	6705	Rieder	1	Dauch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	den	Ob'n - - - - - -	dat - -	- - - - - -	de	Melk -	bale - - - - - - - -	te -	kochen - -	anfenget - -
tu	6793	Riefensbeek	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koll'n - - - - - - -	in - -	dän	Owen - - - - - -	dat - -	- - - - - -	dä	Melk -	balle - - - - - - - -	te -	koken - -	anfänget - -
tu	6801	Neuwerk	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	-	Omen - - - - - -	dat - -	- - - - - -	de	Melk -	bale - - - - - - - -	de -	koken - -	anfänget - -
tu	6821	Aschersleben	1	Daue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	den	Ofen - - - - - -	dat - -	- - - - - -	de	Melek -	bäle - - - - - - - -	te -	kochen - -	anfenget - -
tu	6831	Gröna	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	'n	Ohm - - - - - -	daß - -	- - - - - -	de	Milch -	baole - - - - - - - -	zu -	kochen - -	aonfängt - -
tu	6848	Elsdorf	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	den	ohm - - - - - -	daß - -	- - - - - -	de	Milch -	balle - - - - - - - -	zu -	kochen - -	anfänget - -
tu	688	Pregowo Zulawskie	1	Doh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koale - - - - - - -	en - -	den	Oawe - - - - - -	dat - -	- - - - - -	de	Melk -	bohlt - - - - - - - -	to -	koake - -	anfangt - -
tu	6891	Danstedt	1	Dau - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	'n	Oben - - - - - -	dat - -	- - - - - -	de	Melk -	balle - - - - - - - -	- mit_de	koken - -	ahnfänget - -
tu	6960	Abbenrode	1	Dauch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	den	Ohm - - - - - -	dat - -	- - - - - -	de	Mlek -	balle - - - - - - - -	de -	koken - -	anfängt - -
tu	6981	Emersleben	1	Dauch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	'n	Oben - - - - - -	dat - -	- - - - - -	deh	Melk -	bahle - - - - - - - -	tau -	kochen - -	anfängt - -
tu	6995	Egeln	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	nen	Owen - - - - - -	dat - -	- - - - - -	di	Melk -	balle - - - - - - - -	to -	kochen - -	anfängt - -
tu	7007	Eickendorf	1	Dauh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	'nen	Owen - - - - - -	dat - -	- - - - - -	de	Melk -	bale - - - - - - - -	tau -	kochen - -	anfänget - -
tu	7022	Kämeritz	1	Duch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	den	- - - - - - Kachellan	det - -	- - - - - -	die	Mälk -	balle - - - - - - - -	tu -	koaken - -	anfangt - -
tu	7033	Natho	1	- - Mock - - - - - - - - -	- - - -	- - - - - - - - - -	Koahlen - - - - - - -	in - -	'n	- - - - - - Kachelomen	det - -	- - - - - -	de	Milch -	balle - - - - - - - -	ne -	kochene - -	anfangt - -
uv	7180	Liemehna	1	Thuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolln - - - - - - -	in - -	den	Ahm - - - - - -	daß - -	- - - - - -	de	Melch -	bahle - - - - - - - -	zu -	kochen - -	ahnfängt - -
uv	7198	Röcknitz	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Golle - - - - - - -	in - -	dn	Oubn - - - - - -	daß - -	- - - - - -	de	Milch -	bahle - - - - - - - -	zu -	gouchen - -	anfänget - -
uv	7212	Lausa	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohl'n - - - - - - -	in - -	dänn	Uom - - - - - -	daß - -	- - - - - -	die	Milch -	bale - - - - - - - -	zu -	kuchen - -	anfänget - -
uv	7225	Kosilenzien	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kull'n - - - - - - -	in - -	-	Ubn - - - - - -	daß - -	- - - - - -	die	Milch -	baale - - - - - - - -	zu -	kuchen - -	anfänget - -
uv	7246	Kahla	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	e	Uhwen - - - - - -	daß - -	- - - - - -	die	Milch -	bahle - - - - - - - -	zu -	kochen - -	anfänget - -
uv	7253	Ruhland	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochen - -	anfengt - -
uv	7263	Lauta	1	Trage - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	- -	kocht - -	- - -
uv	7363	Brösa	1	Thuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	den	Ohm - - - - - -	daß - -	- - - - - -	die	Milch -	bale - - - - - - - -	zu -	kochen - -	anfänget - -
uv	7371	Falkenberg	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kollen - - - - - - -	in - -	den	Oben - - - - - -	daß - -	- - - - - -	die	Milch -	bale - - - - - - - -	zu -	kochen - -	anfänget - -
uv	7384	Rosenfeld	1	Thue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Omn - - - - - -	daß - -	- - - - - -	die	Milch -	bale - - - - - - - -	zu -	kochen - -	anfengt - -
uv	7394	Wiederau	1	Tu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	n	Ubm - - - - - -	daß - -	- - - - - -	di	Milch -	bale - - - - - - - -	zu -	kochen - -	anfänget - -
uv	74	Gwiezdzin	1	- Läg - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaule - - - - - - -	id - -	dä	Auwä - - - - - -	dat - -	- - - - - -	'd	Mälk -	bol - - - - - - - -	d´t -	kauken - -	afennt - -
uv	7412	Lugau	1	- - Mache - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Oben - - - - - -	daß - -	- - - - - -	die	Melch -	bahle - - - - - - - -	zu -	kochen - -	anfängt - -
uv	7427	Dollenchen	1	Thue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	-	- -	- - - - - - - - -	- -	- - -	- - -
uv	743	Rudki	1	Dueh - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaula - - - - - - -	in - -	dä	Auwa - - - - - -	dat - -	- - - - - -	de	Melk -	bald - - - - - - - -	to -	koka - -	afängt - -
uv	7435	Petershain/Neupetershain	1	Thug - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ofen - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochen - -	anfängt - -
uv	748	Budy	1	Duch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaulä - - - - - - -	i - -	dä	Auwä - - - - - -	datt - -	- - - - - -	de	Mälk -	- - - - - - - - -	to -	koken - -	afingt - -
uv	7529	Schleesen	1	- - - Schmeiße - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	'n	Ohm - - - - - -	daß - -	- - - - - -	deh	Milch -	boale - - - - - - - -	ze -	kochen - -	anfänget - -
uv	7546	Bleddin	1	Thuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	'n	Ohm - - - - - -	daß - -	- - - - - -	de	Milch -	bale - - - - - - - -	ze -	koch'n - -	anfänget - -
uv	7562	Klossa	1	Duchch - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koahlen - - - - - - -	in - -	'n	Oben - - - - - -	daß - -	- - - - - -	de	Melch -	bale - - - - - - - -	ze -	kochen - -	nfänget - -
uv	7576	Werchau	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Koala - - - - - - -	in - -	den	Ohm - - - - - -	daß - -	- - - - - -	de	Melk -	bahle - - - - - - - -	zu -	kochen - -	anfängt - -
uv	7586	Wendisch Drehna/Walddrehna	1	- - Mache - - - - - - - - -	- - - -	- - - - - - - - - -	Koaeln - - - - - - -	in - -	-	Oben - - - - - -	daß - -	- - - - - -	die	Melk -	balde - - - - - - - -	- -	kocht - -	- - -
uv	7596	Schlabendorf	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	- - - - - - Kacheloben	dß - -	- - - - - -	die	Melch -	balde - - - - - - - -	zu -	kochen - -	anfängt - -
uv	760	Zakrzewo	1	- Legg - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaule - - - - - - -	i - -	da	Auwe - - - - - -	datt - -	- - - - - -	dei	Melk -	boll - - - - - - - -	- -	kauket - -	naafangt - -
uv	7688	Straach	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohl'n - - - - - - -	in - -	'n	Oen - - - - - -	dat - -	- - - - - -	de	Melck -	balle - - - - - - - -	tu -	kochen - -	anfangt - -
uv	769	Nowy Dwor	1	Daut - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaula - - - - - - -	id - -	da	Auwa - - - - - -	dat - -	- - - - - -	dei	Melk -	bull - - - - - - - -	tu -	kauken - -	adfängt - -
uv	7696	Rahnsdorf	1	- Leich - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	-	Obm - - - - - -	dat - -	- - - - - -	die	Millich -	baale - - - - - - - -	de -	kochene - -	anfangt - -
uv	7710	Rohrbeck	1	- - Mock - - - - - - - - -	- - - -	- - - doch_wat - - - - - -	Koahlen - - - - - - -	in - -	'n	- Kacheln - - - - -	dat - -	- - - - - -	de	Melk -	balle - - - - - - - -	'ne -	kachene - -	anfangt - -
uv	7721	Wahlsdorf	1	Due - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	dän	- Kachel - - - - -	dat - -	- - - - - -	die	Melk -	balle - - - - - - - -	tue -	kochen - -	anfengt - -
uv	7732	Hohendorf	1	- - - Schmi?ße - - - - - - - -	- - - -	- - - - - - - - - -	Koelen - - - - - - -	in - -	den	- Kachel - - - - -	daß - -	- - - - - -	di	Melk -	bale - - - - - - - -	zu -	kochen - -	anfängt - -
uv	7747	Treppendorf	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	- - - - - - Kacheloben	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochen - -	anfängt - -
uv	7758	Sacrow	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	'n	Ofen - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochen - -	anfangt - -
uv	7964	Zedtlitz	1	Tuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kulle - - - - - - -	in - -	-	Ufen - - - - - -	daß - -	- - - - - -	de	Milch -	bahl - - - - - - - -	zu -	kuchen - -	anfängt - -
uv	7979	Hohnbach	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	uifm - - - - - -	daoß - -	- - - - - -	die	Milch -	baohl - - - - - - - -	ze -	kochhn - -	uaonfängt - -
uv	80004	Grindelwald	1	Tue - - - - - - - - - - -	- - - -	- - - - - - - - - -	Cholen - - - - - - -	in - -	-	Ofen - - - - - -	das - -	- - - - - -	d’	Milch -	- gly - - - - - - -	- -	chochen - -	afad - -
uv	80023	Bosco	1	Tüa - - - - - - - - - - -	- - - -	- - - - - - - - - -	Chola - - - - - - -	im - -	-	Ofa - - - - - -	dass - -	- - - - - -	t	Milch -	bold - - - - - - - -	- -	- siada -	ofaja - -
uv	8011	Ziegra	1	Duck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ufen - - - - - -	doß - -	- - - - - -	di	Milch -	baal - - - - - - - -	z? -	kochen - -	aonfängt - -
uv	803	Lunawy Male	1	Do - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohle - - - - - - -	in - -	ne	Owe - - - - - -	dat - -	- - - - - -	de	Melg -	- - - - - - - - -	to -	kooke - -	anfangt - -
uv	8032	Rausslitz	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	d'n	Ufen - - - - - -	doaß - -	- - - - - -	de	Milch -	bale - - - - - - - -	zu -	kuchen - -	oanfängt - -
uv	8055	Coswig	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ufn - - - - - -	daß - -	- - - - - -	de	Milch -	baale - - - - - - - -	ze -	kuchen - -	anfängt - -
uv	8075	Langebrück	1	Tuck - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	dn	Ufen - - - - - -	doß - -	- - - - - -	di	Milch -	bahle - - - - - - - -	ſi -	koch'n - -	ahnfängt - -
uv	8092	Frankenthal	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	'n	Ufen - - - - - -	daß - -	- - - - - -	de	Milch -	bahle - - - - - - - -	zu -	kachen - -	anfängt - -
uv	821	Bukowiec	1	- Legg - - - - - - - - - -	- - - -	- - - - - - - - - -	Koale - - - - - - -	in - -	ne	Oawe - - - - - -	dat - -	- - - - - -	dei	Melkch -	ball - - - - - - - -	ne -	koake - -	anfingt - -
uv	8272	Fuchshain	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kolle - - - - - - -	in - -	-	Uhm - - - - - -	daß - -	- - - - - -	de	Melch -	bale - - - - - - - -	ze -	kuchen - -	aanfängt - -
uv	8289	Nerchau	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ofen - - - - - -	daß - -	- - - - - -	de	Milch -	bald - - - - - - - -	ze -	kuchen - -	anfänkd - -
uv	83	Charzykowy	1	Deu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kaule - - - - - - -	i - -	da	Auwe - - - - - -	dat - -	- - - - - -	dai	Melk -	bol - - - - - - - -	tu -	kauke - -	afängt - -
uv	8305	Limbach	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Uofen - - - - - -	daß - -	- - - - - -	die	Milich -	bahle - - - - - - - -	ze -	kuchen - -	anfängt - -
uv	8321	Mergendorf	1	Duk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	dn	Ufn - - - - - -	daß - -	- - - - - -	de	Milch -	baale - - - - - - - -	ze -	küchn - -	anfängt - -
uv	8345	Rostig	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	-	Ufen - - - - - -	daß - -	- - - - - -	die	Milch -	bale - - - - - - - -	z -	kuchen - -	anfängt - -
uv	8358	Steinborn	1	Thuk - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohln - - - - - - -	in - -	-	Ufm - - - - - -	doß - -	- - - - - -	die	Milch -	bale - - - - - - - -	zi -	kochen - -	onfängt - -
uv	8368	Bernbruch	1	Du - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	in - -	den	Ufen - - - - - -	daß - -	- - - - - -	die	Milch -	bald - - - - - - - -	zu -	kochn - -	anfängt - -
uv	8505	Dretschen	1	Thu - - - - - - - - - - -	- - - -	- o? - - - - - - - -	Kohlen - - - - - - -	an - -	-	Ufen - - - - - -	doß - -	- - - - - -	de	Milch -	bahle - - - - - - - -	zu -	kochen - -	ofängt - -
uv	8519	Kittlitz	1	- Ljäh - - - - - - - - - -	- - - -	- ok - - - - - - - -	Kohl'n - - - - - - -	ahn - -	-	Ufm - - - - - -	doaß - -	- - - - - -	de	Milch -	behle - - - - - - - -	zu -	koch'n - -	ohfängt - -
uv	8532	Kunnerwitz	1	- - - Schmeiß - - - - - - - -	- - - -	- - - - - - - - - -	Kohlen - - - - - - -	ei - -	a	Ufen - - - - - -	doß - -	- - - - - -	die	Milch -	bale - - - - - - - -	zu -	kochen - -	ofängt - -
uv	8546	Siekierczyn	1	Dhu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohl’n - - - - - - -	ei - -	a	Uf’n - - - - - -	daß - -	- - - - - -	de	Milch -	bal - - - - - - - -	zu -	koch’n - -	oafängt - -
uv	8560	Wolbromow	1	Thu - - - - - - - - - - -	- - - -	- - - - - - - - - -	Kohl'n - - - - - - -	ei - -	a	Ufn - - - - - -	doß - -	- - - - - -	d'	Milch -	bahl - - - - - - - -	z' -	koch'n - -	oafängt - -
