Index	Bogennummer	REDE_Namen	Sprache	WS1::TransliterationWS1
pq	48239	Brokdorf	1	Jn Winter flegen de drögen Blaeder dörch de Luft heröm.
pq	4824	Radomicko	1	Im Winter fliehn die tree Blatter durch die Luft rim.
pq	48240	Spiekeroog	1	Jn't Winter flegen de dröge Blä͜öd dör de Lucht herüm.
pq	48242	Berensch	1	Jn' Winter flēgt de drög'n Blä dör de Luff rüm.
pq	48247	Altenbruch	1	Jn'n Winter flēgt de drögen Blöder dör de Luft herüm.
pq	48282	Norderney	1	In d' winter flegen de drög bladen dör de lücht herum.
pq	48283	Baltrum-Ostdorf	1	In Winter fleg'n de drög' Blad'n in Lücht herum.
pq	48302	Misselwarden	1	Jn'n Winter flegt de drögen Blöe dör de Luch.
pq	4832	Radnica	1	In Winter flieh'n die trege Blätter in de Luft rim.
pq	48324	Weissenmoor	1	Jnnen Winter fleegt de drögen Blöö in de Luf herüm.
pq	48342	Itzendorf	1	In't winter flegen de drög bladen in de lücht herum.
pq	48356	Arle	1	In'd Winter flegen dröög Bladen dör' d Lücht.
pq	48368	Stedesdorf	1	In't Winter flägen de dröge Bläder in de Lücht herum.
pq	48383	Wüppels	1	Jm Winter flegt de drögen Blöder dürr de Luft herüm.
pq	48392	Langwarden	1	In'n Winter flegt dē drögen Blǟ dǟr dē Lúcht herum.
pq	48401	Flögeln	1	Jn'n Winter fleegt de drög'n Bläder dör de Lucht rümm.
pq	48477	Iffens	1	In'n Winter flegt de drögen Blöh dör de Lucht herüm.
pq	48487	Blexen	1	s Winters fleegt de drögen Blä' in'e Lucht herum.
pq	48497	Altluneberg	1	Jn'n Winter flegt de drögen Blä dör de Luft - auch Lucht - herüm.
pq	48507	Hönau-Lindorf	1	Jn'n Winter flegt de verdrögten Blä dör die Luft herüm.
pq	48516	Graal-Müritz	1	Jnn Windă fleig'n dei drög'n Bläră dörch dei Luft herüm.
qr	48522	Rerik	1	Jn'n Winte fleigen dei drögen Bläre ime Luft herrüm.
qr	48532	Brodhagen	1	Jm Winder fleigen dei drögen Bläre dörch dei Luft rüm.
qr	48550	Toitenwinkel	1	Jn'n Win(j)ta fleig'n dei drög'n Blärà dörg (in) dei Luft h'rüm (run(j)d üm)
qr	486	Niedamowo	1	Im Winte fleige dei drege Bläde dirch dei Luft herümme.
qr	48675	Strukdorf	1	Jn Winder flek de drögen Bläder dörg de Luf rüm.
qr	48702	Sereetz	1	Jn'n Winder flegt de drögn Bläder in de Luft herüm
qr	48716	Gross Voigtshagen	1	Jnn Wihndé fleigen dei drögen Bläré dörch dei Luft herüm.
qr	48726	Beckerwitz	1	In Winter fleig'n dei drög'n Blärer dörch dei Luft rümm.
qr	48738	Steinhausen	1	In'n Winder fleig'n dei drög'n Blärer dörch dei Luft rümm.
qr	48752	Berendshagen	1	Jn'n Winte fleegen de(i) drögen Blär dörch de(i) Luft herümm.
qr	48765	Wiendorf	1	Jn'n Wintẽ fleig'n dei drög'n Bläre dörch dei Luft rümme.
qr	48790	Rethwisch	1	Jn Winter fleg de drög'n Bläder in de Loft rüm.
qr	48800	Lentföhrden	1	Jn'n Winder flegd de drög'n Blä' där de Lof herüm.
qr	48812	Todesfelde	1	Schwinters flogt de drögn Blä in de Luft rüm.
qr	49022	Kleinboden	1	Jnn Winter fleigen dei drögen Bläre dörch dei Luft rüm.
qr	49043	Campow	1	In Winte flegen de drögen Bläre dörg de Luf rüm.
qr	49076	Nesow	1	Jn'n Wiende fleïgt dei drögĕn Bläre dörch dei Luft herüm
qr	49090	Dalliendorf	1	In'n Wiende fleigen dei drögen Bläre in dei Luft herüm.
qr	49108	Neuhof	1	Jn Winte fleigen dei drögen Bläre dörch dei Luft herüm.
qr	49122	Warnow	1	In'n Winter fleig'n dei drögen Blärĕ in'n Luft rüm.
qr	49140	Güstrow	1	In'n Winder flegen de drögen Blärer dörch de Luft 'rüm
qr	49146	Drochtersen	1	Jnn Winter fleegt de drögen Bläder dör de Lüft herrümm.
qr	49162	Gross Nordende	1	Jm Winter flēgt de drȫgen Blä̠̠t in de Luft herum.
qr	49176	Quickborn	1	Jm Winter flegt de drög'n Bläd in de Luff rum.
qr	49188	Jersbek	1	Winters flegt de drögen Blää in de Luft herüm.
qr	49311	Riekenbostel	1	Jn'n Winter flegt de drögen Blöer dörch de Luft rüm.
qr	49322	Brochdorf	1	Jn Winder fleegt de Loofblör dör de Luft ümher.
qr	49332	Bispingen	1	Jn'n Win'er fle͡igt de͡i drögen Blö͡ä in de͡i Luft rüm.
qr	49338	Wettenbostel	1	Jn'n Winter flegt de drögen Blä dörch de Luft herüm.
qr	49348	Seedorf	1	Jn'n Winder fleegt dê drög'n Blä dörch dê Luft h'rüm.
qr	49362	Stoetze	1	Jn'n Winder fleug'n de drög'n Bläe dörch de Luft herüm.
qr	49498	Dannenberg (Elbe)	1	Jn Winter flegen de drögen Bläder dörch de Luft umher
qr	495	Jaroszewy	1	Jm Winte fleige dei drege Blede derch dei Luft hereme.
qr	4950	Palck	1	Im Winter fliehn die trögen Blatter durch d' Luft rimm.
qr	49509	Breetz	1	In' Winter fleigen de drögen Blärer in'd Luft rüm.
qr	49524	Laaslich	1	In-n Winter fleg'n de drög'n Blärer dörch de Luft rüm.
qr	49534	Lübzow	1	Inn Winter flegen de drögen Blärer in de Luft ümher.
qr	49551	Buchholz	1	Im Winter fleg'n de drög'n Blärer int Luft rüm.
qr	49562	Hetzwege	1	Jn'n Winter flegt de drögen Bläär in de Luft herum.
qr	49569	Otter	1	Jn'n Winter fle͡igt de͡i drögen Blä dör de Luft (herüm - letzteres wird bei uns in diesem Sinne nicht gebraucht.)
qr	49579	Ollsen	1	Jm Winder fleigt de drögen Blöe dör de Loft herüm.
qr	49587	Westergellersen	1	Jm Winder fleîgt deî drögen Blä in deî Luft herum.
qr	49605	Barskamp	1	Jn Winter fleegt de trögen Bläde dörch de Luft herüm.
qr	4965	Stare Kramsko	1	Im Winter fliegen die truckenen Blätter durch die Luft herum.
qr	4968	Zodyn	1	Im Winter fliehn die treege Blätter durch de Luft rim.
qr	49727	Wendhausen	1	Jn'n Windder fleegt de drögen Bläder dörch de Luft her[u/ü?]m.
qr	49752	Jessenitz	1	Jnn Winder fleigen dei drögen Blärer dörch dei Luft rüm.
qr	49767	Glaisin	1	In'n Wiende fleign dei drögn Bläre dörch dei Luft herümme.
qr	49778	Neese	1	Jn'n Winte fleig'n dei drög Bläre dörch dei Lüft rümme.
qr	49794	Pampin	1	Jn'n Winte fleigen dei drögen Bläre dörch dei Luft rüm.
qr	4980	Tarnowa	1	Im Winter fliehn d' trucknen Blatter durch d' Luft 'rum.
qr	49802	Grabow	1	In'n Wint'r fleegen de dröhgen Blärer dörch de Luft herrüm.
qr	49813	Wangersen	1	Jn' Winder flegt de drögen Bl[u̽]är dör de Luft rüm.
qr	49821	Regesbostel	1	Jn'n Winter fleeïg'n deeï drög'n Blää dörch deeï Lufd herum.
qr	49828	Tötensen	1	Jn Winter fleigt de drögen Blärer dör de Luft.
qr	49840	Lassrönne	1	In'n Windder flegt de drögen Bläht in der Lüft ümher.
qr	49857	Juliusburg	1	Jnn Winder fleigt dei drög'n Bläder inner Luft rüm.
qr	49881	Setzin	1	In'n Winder fleigen dei drögen Blärer dörch dei Luft rüm.
qr	49898	Neuhof	1	In'n Wihnda fleigen dei drögen Blära dörch dei Luft herüm (a am Ende der Wörter stets geschärft.
qr	50010	Gresse	1	Jn'n Wīnde fleig'n dei drȫg'n Bläre in'ne Luft rüm.
qr	50027	Moraas	1	In Winter fleigen dei drögen Blärre dürch dei Luft hërüm.
qr	50058	Paarsch	1	In'n Winddä fleig'n de drög'n Bläre dörch de Luft rüm.
qr	50068	Barkow	1	Inn Winde fleigen dei drög'n Bläre dörch dei Luft rum.
qr	50073	Schwinge	1	Im Winter flegt de drögen Bläer dör der Luft rüm.
qr	50087	Wisch	1	Jn'n Winter flegt de drögen Bläder in de Luft rum.
qr	50117	Ottensen	1	In Winter fleegt de drögen Bläder dörch de Luft herüm.
qr	50130	Willinghusen	1	Jm Winder flèeg de drögn Bläder dörch de Luff
qr	50142	Basthorst	1	Jn'n Winter fleigt dei drögen Blärer dörch dei Luft rümm.
qr	503	Szpegawsk	1	Im Winter fleege de Bleeder derch de Luft herum.
qr	5031	Lugow	1	Im Winter fliegen die tregen Blätter in der Luft herim.
qr	50321	Lehmrade	1	Jn Winder fleigt dei drög'n Blärer in dei Luft rüm.
qr	50332	Drönnewitz	1	In'n Winte fleig'n dei drög'n Bläre dörch dei Luft herüm.
qr	50343	Gross Rogahn	1	In Windȇ fleig'n dei drög'n Blärȇ dörch dei Luft herüm.
qr	50357	Kladow	1	Im Winder fleigen dei drögen Bläräh dörch dei Luft herüm.
qr	50365	Hohen Pritz	1	Jn n'n Winta fleigen dei drögen Blähra in dei Luft herrüm.
qr	50377	Jellen	1	Jn'n Winde fleig'n dei drög'n Bläre dörch dei Luft herüm.
qr	50385	Lübsee	1	Jm Winter fleign dei drögen Blärer dörch dei Luft rüm.
qr	50471	Bellin	1	In'n Wintä flegen dee trögen Blärer dörch de Loft rüm.
qr	50523	Retzow	1	Jn'n Winter fleigen dei drögen Bläre dörch dei Luft herüm
qr	50538	Hohenbollentin	1	Im Wind'r fleig'n dei drögen Blärrä dörch dei Luft rüm.
qr	50552	Golchen	1	In'r Winta fleige'n dei drögen Blära dörch dei Luft rüm.
qr	5056	Biala Wies	1	Im Wienter fliehn di tregen Blätter in dirr Luft herim.
qr	50567	Strippow	1	Jm Winta fleig[ñ?] dei drögen Blara dörch dei Luft rum.
qr	50575	Rosenhagen	1	Im Winda fleigen dei drögen Blära dörch dei Luft rümma.
qr	50583	Siniechowo	1	Jm Winter floigen de drögen Bläer durch de Luft herüm.
qr	50604	Drzewica	1	Im Winte fleige t dröge Blär ümme inne Luft rümme.
qr	50622	Lisowo	1	Im Winte fl[ä?]ije dei dro̊je Bläere in ne Luft r[ů?]mme.
qr	50719	Lubin	1	Im Wintä fleiga dei dröga Blära inna Luft rümma.
qr	50765	Gross Ridsenow	1	Jn'n Winta fleig'n dei drög'n Blära in dei Luft rümma.
qr	50779	Schlutow	1	Jn'n Winde fleig'n dei drög'n Blära in dei Luft herüme.
qr	50794	Seedorf	1	In'n Windä fleigen dei drögen Blärä dörch dei Luft herrüm.
qr	50805	Bentzin	1	In'n Wint'r fleigen dei drögen Blär'r in der Luft rüm
qr	50818	Ranzin	1	In Wintä (tä statt der hochdeutschen Sylbe -er) fleig'n dei drög'n Blärä dörch dei Luft herüm.
qr	50830	Lassan	1	In' Windä fleig'n dei drög'n Blärä dörch de Luft rüm.
qr	50840	Sallenthin	1	In'n Winta fleigen dei drögen Blära dörch dei Luft herüm.
qr	50844	Miedzyzdroje	1	In'n Winter fleig'n dei drög'n Blärer dörch dei Luft rümmer.
qr	50850	Sieroslaw	1	Jm Wintä fleigä dei drögä Blätä däut Luft rümmä.
qr	50872	Bedzieszewo	1	Im Wintä fleigä dei dröga Blära dörch dei Luft herüm.
qr	50892	Skalin	1	Im Wintë fleigë de dröge Bläär doerch de Luft herüm̄e
qr	5091	Boruja	1	Im Winter fliehn dä tregn Blätter durch dä Luft rüm.
rs	50973	Koserow	1	Im Winte fleigen de drögen Blärer dörch de Luft herüm.
rs	50986	Trzesacz	1	Im Wintĕ fleigĕ dei drögĕ Blärĕ döĕ de Luft rümmĕ.
rs	51	Baerwalde	1	Im Wintä fleigä dei drō̈gä̌ Blā̈dä̌ ǐ dè Luft rǚmmā̈.
rs	51012	Hohen Wangelin	1	In'n Winda fleigen dei drög'n Blärä dörch dei Luft rümm.
rs	51030	Rittermannshagen	1	In'n Winte fleigen dei drögen Bläre in dei Luft herüm
rs	51048	Tarnow	1	In'n Winda fleig'n dei drög'n Blära dörch dei Luft rüm.
rs	51065	Trollenhagen	1	Jn Winta fleg'n de drög'n Blära dorch de L[ü?]ft rümm.
rs	51081	Brohm	1	Jn'n Winta fleg'n de drög'n Blära dörch de Luft rümm.
rs	51089	Eichhof	1	Im Winta flegen de drögen Blära in de Luft rüm.
rs	51098	Gegensee	1	In'n Winter flegen de drögen Blärer dörch de Luft rümma.
rs	511	Krasniewo	1	Em Winter flöge de drege Bläder dorch de Loft romm.
rs	51101	Drogoradz	1	Im Winter flegen de drögen Blärer dörch de Luft herüm.
rs	51112	Budzien	1	Im Winter flegen de drögen Blärer dörch de Luft rüm.
rs	51123	Krzywice	1	Im Winte͡ä fleige͡a da͡i dröje͡ä Bläre͡ä dörch da͡i Luft rümme͡ä.
rs	51135	Plantikow	1	Im Wintĕr fleign dei drögn Blähdĕr in'ne Luft 'rümmĕr.
rs	51143	Kloster	1	In'n Winte fleig'n dei drög'n Bläre dörch dei Luft 'rüm.
rs	51146	Wiek	1	In'n Winde͡a flē͡ig'n dē͡i drög'n Bläre͡a dörch dē͡i Luft herüm.
rs	51162	Nardevitz	1	In'n Windä fleig'n dei drög'n Blärä dörch dei Luft herrüm.
rs	51170	Zingst	1	In'n Windă fleig'n dei drög'n Bläră dörch dei Luft 'rüm.
rs	51173	Wendisch Langendorf	1	Jnn Winte(r) fleig(e)n dei drögen Blärre(r) dörch dei Lucht rüm.
rs	51179	Wüstenei	1	In'n Winta fleigen dei drögen Blära dörch dei Luft herüm.
rs	51188	Saiser	1	In'n Windă fleigen dei drögen Bläră dörch dei Luft rüm.
rs	51191	Ahrenshoop	1	In'n Winddă fleig'n dei drög'n Bläră dörch dei Luft h'rüm.
rs	5122	Gorzyca	1	Im Winter fliejen die trocknen trejen Blätter durch die Luft herum.
rs	51232	Neu-Reddevitz	1	Jm Winte fleign dei drögen Bläre dörg dei Luft herrüm.
rs	51243	Langendamm	1	In'n Winda fleigen dei drög'n Blähre dörch dei Luft herüm.
rs	51257	Redebas	1	In'n Winda fleign dei drögn Blära dörch dei Luft herüm.
rs	51267	Pütte	1	Im Winde fleig'n dei drög'n Bläre dörch dei Luft ü̆mher
rs	51277	Poseritz	1	În'n Wîndâ fleigên dei drȫgên Blǟrâ în (durch) dei Lûft hêrü̂mmâ.
rs	51288	Thiessow	1	In'n Winte fleig'n dei drög'n Bläde in'ne Luft rüm.
rs	5130	Ransko	1	Im Winter fliehen die truckne Blätter durch die Luft herüm.
rs	51346	Reppelin	1	Jn'n Winte fleig'n dei drögen Blärä dörch dei Luft rüm.
rs	51355	Kavelsdorf	1	Jn'n Windä fleigen dei drögen Blärä in dei Luft herüm
rs	51370	Müggenwalde	1	In'n Winda fleign dei drögn Blära dörch dei Luft rümm.
rs	51387	Steffenshagen	1	Jm Winte fleigen dei drögen Bläre dörch dei Luft rüm.
rs	5139	Grudna	1	Im Winter fliejen die trucknen Bleter in der Luft herrum.
rs	51397	Vierow	1	In'n Winda fleig'n dei drög'n Blära dörch dei Luft rümma.
rs	51409	Karlshagen	1	Im Winter fleigen dei drögen Blärer dörch dei Luft herüm.
rs	5141	Brody	1	Im Winter fliehn die tregen Blätter durch die Luft herim.
rs	51413	Trzebusz	1	Im Winte f̊leige dei dröge Blär inne Luf̊t herümme.
rs	51539	Kisserow	1	Jn'n Winte fleig'n dei drög'n Bläre in dei Luft ümher.
rs	51549	Federow	1	Jn'n Winte fleigen dei drögen Bläre dörch dei Luft.
rs	51561	Klein Vielen	1	Jn'n Winter fleigen dei drögen Blärer dörch dei Luft herümm.
rs	51571	Holldorf	1	In'n Winta fleg'n de drög'n Blära in de Luft rüm.
rs	51584	Woldegk	1	Jn'n Winta fleeg'n de drög'n Blära in de Luft ümher.
rs	51598	Trebenow	1	In'n Winta fleg'n de drögen Blära dörch de Luft herüm.
rs	51611	Rossow	1	Ím Winta flegen de drögen Blära dörch de Luft rümher.
rs	51624	Wawelnica	1	In' Winter fleg'n de drög'n Bläre' in't Luft rüm̄er.
rs	51637	Bergland	1	Im Wintä flegen de drögen Blärä dörch de Luft rüm.
rs	51646	Dabrowica	1	Im Winte fleige dei dröge Bläde dörch dei Luft rümme.
rs	51661	Bobrowniki	1	Im Winte fleiga dei dröga Bläde in na Luft rümme.
rs	51805	Grabow	1	In'n Winder fleigen dei drögen Blärer dörch dei Luft rümm.
rs	51816	Lärz	1	In'n Windă fleigen dei drögen Bläră dörch dei Luft ümheă.
rs	51832	Ahrensberg	1	Jn'n Winta fleg'n de drög'n Blära in de Luft rüm.
rs	51838	Hasselförde	1	In Winta flegen de drögen Blära dörch de Luft rümm.
rs	51850	Buchenhain	1	Im Winta fleg'en de drögen Blära dörch de Luft rümhär.
rs	51866	Röpersdorf	1	In Winter flegen de drögen Blärer dörch de Luft rüm.
rs	51877	Grünz	1	"In'n Winta fleg'n de drög Blära dörch de Luft rüm. /gebräuchlicher ""ümhea."""
rs	51893	Pargow (Pargowo)	1	In'n Winter flegen de drögen Blärer in de Luft ümher
rs	51906	Zelislawiec	1	In'n Winter flegen de drögen Bläjer in'd Luft rümmer.
rs	51918	Slotnica	1	Im Winte flegĕ de drogă Bleide in de Luft rümme.
rs	51934	Zukowo	1	Im Winte flegå de drögå Bläde dörch de Luft rümme.
rs	5203	Nekielka	1	Im Wintä flögä de dröge Blädä in de Luft römmä.
rs	52064	Papenbruch	1	Winters fleg'n de drögen Bläder dörch de Luft herüm. (Bläger, Blärer)
rs	52070	Wallitz	1	Im Winter fleg'n de drögen Blärer dörch de Luft ümher.
rs	52079	Menz	1	Im Winter flegen de drögen Blädder dörch de Luft rüm.
rs	52086	Barsdorf	1	Im Winta fleg'n de drög'n Blära dörc̊h de Luft rümm.
rs	52095	Petersdorf	1	In'n Winta fleg'n de drög'n Blärer döărch de Luft rüm.
rs	5210	Skwierzyna	1	Im Winter fliehn d'trocknen Blätter durch d'Luft rum.
rs	52103	Flieth-Stegelitz	1	In'n Winta flegèn de drögen Blära in'd Luft rümhea.
rs	52113	Passow	1	In'n Winter fleegen de dröge Blära dörch de Luft rümhea.
rs	52129	Widuchowa	1	In'n Winter fleegen de drögen Bläder (Blärer) dörch't Luft ümher.
rs	52139	Banie	1	Im Winter fleegen dee drögen Bläder dörrch't Luft.
rs	5214	Krobielewo	1	Im Winter fleigen die tregen Blatter durch die Luft rimmer.
rs	52154	Obromino	1	Inne Winter flege de dröge Bläge dörcht Luft rümme.
rs	52169	Brzezina	1	Im Winte fleje de dröje Bläje i de Luft. /herüm̄./
rs	52276	Bagicz	1	Im Wienta fleiga dei dröga Blära dö͡äa dei Luft arümma.
rs	52278	Lasin Koszalinski	1	Im Winte fleige dei dröge Bläre dürch dei Luft rümme.
rs	52311	Sieciemin	1	Im Winte fleige dei dröge Bläre dürch dei Luft rümmer.
rs	52349	Pomysk Wielki	1	Im Winter fleigä dä dregä Bläder in=ner Louft rummer.
rs	52359	Szymbark	1	Em Winte fleige de dregge Blädde in de Luft heremme.
rs	52374	Szklana Gora	1	Em Winter flegen de Blider dörch de Loft herüm.
rs	52396	Skowarcz	1	Em Winter flöge de dröge Bläder dorch de Loft herom.
rs	52428	Oberlakendorf (Solnica Górna)	1	Em Winter flege de drege Bläder derch de Loft herom.
rs	52440	Deep (Czajcze)	1	Im Winda fleiga dei dröga Blära dürch dei Luft rümma.
rs	52463	Bialecino	1	Im Wintr fleigen dei dröge Bläre durch dei Luft herrümm.
rs	52478	Bronowo	1	Im Windä fleigä dei drejä Blärä dirch dei Luft rimmä.
rs	52484	Reddies	1	Jm Winter fleiggä dä dröga Bläder dürch dä Luft rümmer.
rs	52567	Pasewark	1	Em Winter flegen de dräge Bleder derch de Lofft romm.
rs	52578	Bad Rügenwalde	1	Jm Winter fleige dei dröge Blärer dürch dei L[ü?]ft rümmer.
rs	5259	Prusim	1	Im Winter fliegen die trägen Blätter durch die Luft herum.
rs	52600	Radoslaw	1	Im Windä fleigä dei drögä Blärä dürch dei Luft ä'rümmä.
rs	52700	Losino	1	Em Winter fleige d dröge Bläder dürch d Luft herrüm.
rs	5271	Przyborowko	1	Im Winter fliegen die trucknen Blätter durch die Luft herim.
rs	52714	Labiszewo	1	Im Winter fleige dei drege Bläder dürch dei Luft rimmer.
rs	52722	Karwen	1	Im Winter fleige dei dröge Bläder durch dei Luft um.
rs	52755	Heubude (Stogi)	1	Em Winter flege de drege Bläder derch de Loft herom.
rs	52762	Skowronki	1	Em Winta flegen de trockenen (dregen) Bläda dorch de Loft romm.
rs	52766	Rowy	1	Jm Wienter fleiha dei drega Bläder dirch dei Luft rimmer.
rs	52767	Machowinko	1	Jm Winde fleige de drege Bläre dirch de Luft herim.
st	5277	Gleboczek	1	Im Winte fleje dej dröge Bläde döch de Luft rümme.
st	52816	Hela	1	Im Wi[n̈?]ter fleegen de dreege Bläder dörch de Loft herom.
st	52819	Jaroslawiec	1	Im Windä fleige dei dröge Bläre inne Luft rüm.
st	52825	Krolowstrand (Królewice)	1	Jm Winte fleige dei dröge Bläre dürch dei Luft umhe.
st	52854	Drzezewo	1	Im Winter fleige de drege Blärer dirch de Luft herüm.
st	52865	Niebedzino	1	Em Winter fleige de dröge Bläder derch de Luft rum.
st	52871	Dabrowka Wielka	1	emm Winter fleige dei drege Bläder derch dei Loft romm
st	52881	Luzino	1	Em Winter fleige de trege Bläder derch de Luft herüm.
st	52887	Pogorze	1	Em Winter fliege de dräge Bläder durch dei Loft rum
st	52896	Bialogora	1	Em Winter fleigan dei drögan Bläder dorch dei Louft herum.
st	52905	Karwenbruch	1	Im Winter flege de drege Bläder derch de Loft herom.
st	5291	Gorki Noteckie	1	Im Winter flögen die drögen Bläder derch de Luft h[?]rrüm (herrüm).
st	52913	Wladyslawowo	1	Em Winter flege de drege Bläder en de Luft herom.
st	52915	Lebieniec	1	Em Winter fleige de drege Bläder derch de Luft romm.
st	52927	Zelazna	1	Jm Winter fleiga dei dröga Bläder dürch de Luft rüm'
st	52936	Tylowo	1	Em Winter fleige de drege Bläder in dei Loft herim.
st	5305	Rapin	1	In'n Winter flegen de dregen Bläder derch de Luft rümm.
st	5315	Pilka	1	Im Winte fleje de dreje Bläde ine Luft h'rim.
st	5316	Rzecin	1	Im Winde flöege de drögo Bleide dörch de Luft rüme.
st	532	Zulawka Sztumska	1	Em Winter fliege de treige Bläter en der Loft herommer
st	5322	Tarnowko	1	Im Winte fleygo dey drögo Bläide döch dey Luft herömme.
st	5374	Groß Golle (Golaszewo)	1	Im Wintä fliegä de dröge Bläder döch de Luft rümm
st	5386	Lubicz	1	Im Winte flege de dröge Bläge dörch de Luft rümm.
st	5397	Slonow	1	Im Winte flege de drögen Bläder dörch de Luft rümm.
st	5402	Huta Szklana	1	Im Winte flejŏ de dröjŏ Bleide dörcht Luft rümme.
