Index	Bogennummer	REDE_Namen	Sprache	WS9Transliteration
no	44519	Wildensbuch	1	I bi - bi der Frau gsi und - han - - er es gsaat und - sie hät - gsaat - - sie - - well - s - - ihrer Töchter - - - sage - -
no	44610	Wittenwil	1	Ich bi - bi de Frau gsi und - han - - er es gseit und - si hät - gseit - - si - - wöll - s au - ihrer Töchter - - - säge - -
no	44685	Neukirch an der Thur	1	I bi - bi dr Frau gsih und - han - - er es gsat und - sie het - gsat - - sie - - well - s au - de Töchter - - - säge - -
no	44770	Mont-Tramelan	1	I bi - bi dr Frou gsi u - ha - - r es gseit u - si het - gseit - - si - - wön - s o - ihrem Meitli - - - säge - -
no	44771	Pieterlen	1	I bi - bi der Frou gsi un - han - - er es gseit un - si het - gseit - - si heig - - - s o - ihrer Tochter - - welle säge - -
no	44796	Merzligen	1	I bi - bi dr Frou gsi u - - - - - - - - - si het - gseit - - sie - - wöll - s - - ihrem Meitli - o - säge - -
no	44801	Gals	1	J bi - i der Frau gsi u - han - - er es gsäit u - si het - gsäit - - si - - well - s - - ihrem Mäitli - o - seege - -
no	44832	Huggerwald	1	Ī̯ bī̯ - bī̯ dr Frä̯u gsī̯ ŏnd - ha̠n - - er s gsä̯id ŏnd - sĕ̠ het - gsä̯id - - si - - wē̯ll - s i̯ - der Tochter - - - sä̠ge - -
no	44851	Ziefen	1	I bi - bi der Frau gsi und - han - - er es gsäit und - si het - gsäit - - si - - well - s - - ihrer Dochder - au - säge - -
no	44858	Anwil	1	I bī - bi dr Frau gsi t - han - - er es gsäit und - sie het - gsäit - - si - - wöll - s - - dr Tochter - - - säge - -
no	44888	Umiken	1	J bi - be dr Frau gsy und - han - - er es gseit und - se hat - gseit - - si - - well - s an - ehrer Tochter - - - säge - -
no	44994	Gänsbrunnen	1	I bi - bi der Frou gsy und - ha 's - ihr - gseit und - sy - - seit - - sy - - wöll - es au - ihrer Tochter - - - säge - -
no	45009	Oensingen	1	I bi - bi der Frou gsi und - han - - er es gseit und - si het - gseit - - si - - wöu - s au - ihrer Tochter - - - säge - -
op	45022	Mühlethal	1	i bö - bi dèr fro̊u gsi und - hàn - - e̊re - gseit und - si heit - g'seit - - si - - wöu - 's åu - ire tochter - - - sâ̈ge - -
op	45067	Meisterschwanden	1	I bï - bì der Frau gsi ùnd - han - - er ès gsäit und - si het - gsäit - - si - - wèll - s au - ìrer Tochter - - - sǟge - -
op	45192	Mülchi	1	J bi - bi der Frau gsi u - ha - - r es gseit u - si het - gseit - - sie - - wön - s au - ihrer Tochter - - - säge - -
op	45195	Eigenthal	1	J be - be dere Frau gsi ond - han - - er es gseid ond - si hed - gseid - - si - - well - s an - ierer Tochter - - - säge - -
op	4521	Wollin	1	Ick bin - bei deä Fraue weßßt un - hewwe et - eör'e - seät - - si - - sedde - - si - - wollt - et ok - öere Dochter - - - sejjen - -
op	4527	Rädel	1	Jck bin - bei de Frau gewest un - hebbe 't - öhr - gesät un - se - - sät - - se - - will - et ok - öhre Dochter - - - seggen - -
op	45279	Hildisrieden	1	J be - bi der Frau gsy und - han - - er es gseit und - sie hed - gseid - - sie - - well - s au - de Tochter - - - säge - -
op	45299	Willisau	1	I bi - by d'r Frouw gsy und - han - - er es gseid und - sie hed - gseid - - si - - well - s ouw - ihrer Dochter - - - sääge - -
op	45312	Bleuen	1	I bi - bi dr Frou gsi u - ha - - re s gseit u - si het - gseit - - si - - wöu - s ou - ihrer Tochter - - - säge - -
op	45345	Dielsdorf	1	I bi - bi der Frau gsi und - han - - er es gsait und - sie hät - gseit - - sie - - wel - s - - ihrer Tochter - - - säge - -
op	45356	Unterwagenburg	1	Ich bi - bi der Frau gsi und - han - - er es gseit und - si hätt - gseit - - si - - well - s - - irer Tocher - - - säge - -
op	4539	Wildenbruch	1	Ik bin - bei die Fraue gewest un - hebbe et - öhr - geseät un - sie - - sedde - - se - - woll - et ok - öhre Dochder - - - seggen - -
op	45474	Boden bei Fischenthal	1	Ich bi - bi der Frau gsi und - hä s - ere - gsait und - sie - - sait - - sie - - well - s au - ihrer Tochter - - - säge - -
op	4549	Löwenbruch	1	Ick bin - bei de Frau gewest un - hebb et - öär - gesäet un - sei hät - gesäet - - sei - - wolle - et - - öäre Dochtere - - - seien - -
op	45492	Dicken bei Degersheim	1	I bi - bi dr Frau gsi und - ha s - ere - g'sät und - si het - g'sät - - si - - wöll - s au - ere Töchter - - - säge - -
op	45501	Bonstetten	1	Ich bin - bi nere Frau gsi und - han - - er es gseit und - sie hät - gseit - - sie - - well - s au - der Tochter - - - sage - -
op	45529	Riedikon	1	I bin - bi der Frau gsi und - han - - er es gseit und - si hät - gseit - - si - - well - 's au - ihrer Tochter - - - säge - -
op	4560	Deutsch Wusterhausen	1	Ik bin - bei der Frau gewest un - hebbe et - ihr - gesät un - sei - - säte - - sie - - wolle - et ok - ihrer Dochter - - - seien - -
op	45611	Feusisberg	1	Ich bi - b' dr Frau g'si u - hand - - er es g'said u - si heit - g'said - - si - - - saig is - - dr Tochtr - - - - - -
op	45627	Starkenbach	1	I bi - bi de Frau gsie und - han - - är äs gsäit - do - hät si gsait - - si - - wöll - s a - ehre Tochter - au - sägä - -
op	45630	Risch	1	I bi - bi der Frau gsi und - han - - er es gseid - De - - - seid si - si - - well - s - - de Tochter - au - säge - -
op	45644	Reichenburg	1	Jch bi - bi der Frau gsi u - hän - - er es g'seit u - si hät - gseit - - si - - well - s au - irer Tochter - - - säge - -
op	45692	Süri	1	I bi - bi der Frou gsi u - ha - - re s gseit u - sie het - gseit - - si - - wöu - 's - de ihrer Tochter - o - säge - -
op	45694	Courlevon	1	J bi - bi där Frou gsi u - ha - - r äs gseit u - si het - gseit - - si - - wöu - s - - ihrär Tächtär - o - sägä - -
op	45716	Brünisried	1	J bi - bi dr Frou gsieh u - ha - - ra s gsit u - si het - gsit - - si - - well - is o - ihrum Mitli - - - säge - -
op	45718	Ferpicloz	1	J bi - bi dr Frou gsi - i han - - er es gseit u - si het - gseit - - si - - wöu - is - de ihrer Tochter - - - säge - -
op	45722	Abländschen	1	I be - bi der Frou gsi u - ha - - ra 's g'seit u - sia het - gseit - - si - - well - is o - dr Tächter - - - säge - -
op	4573	Neu Golm	1	Ick bin - bei der Fru gewest un - hebbe et - er - gesegt un - sie - - segte - - sie - - wolle - et ok - ehre Dochter - - - seien - -
op	45734	Dentenberg	1	I bi - bi der Frau gsi u - ha - - re s gseit u - si het - gseit - - si - - wȏu - s - de ihrer Tochter - o - säge - -
op	45758	Mutten	1	I bi - bi dr Frou gsy u - ha - - re s gséét u - si het - gséét - - si - - wöu - s - - éhrer Tächter - o - säge - -
op	45764	Oberfrittenbach	1	I bi - bi dr Frou gsi u - ha - - re s gsit u - si het - gsit - - si - - wett - 's o - dr Tächter - - - säge - -
op	45784	Schüpfheim	1	I bi - bi der Frou gsi und - han - - er es gseit - - - - - - - - si - - well - s - - ihrär Tochtr - - - sägä - -
op	458	Wietrzno	1	Ick bin - bei derre Frug wäse un - heff t - ä - seggt un - sei - - seggte - - sei - - wull - t ok - ähre Dochte - - - segge - -
op	4584	Hohenwalde	1	Ik bin - bei der Frau gewesst und - hebbe et - er - geseht un - sei - - sehte - - sei - - wollte - et ok - erer Dochter - - - sehn - -
op	45863	Gurzelen	1	I bi - bi der Frau gsy u - ha - - r es gseit u - sie het - gseit - - sie - - wöll - s o - ihrer Tochter - - - säge - -
op	45878	Linden (Oberlangenegg)	1	J bi - bi dr Frou gsy u - ha - - r es gsiit u - si het - gsiit - - si - - wöll - is o - ihrer Tochter - - - säge - -
op	45891	Sörenberg	1	I bi - be de Frou gsi ond - han - - 'er es gseid ond - si hed - gseid - - si - - well - s ou - ehrem Meitschi - - - säge - -
op	45892	Lungern	1	I bi - bi därä Froww gsii un - han - - ’r es gseid und - sii hed - gseid - - sii - - well - s - - irem Meitli - oi - saga - -
op	4590	Kunice	1	Jch woar - bei de Fraue wast un - hebbe es - ere - soat un - se hät - soat - - se - - ward - es - - ere Tochter - - - soan - -
op	4595	Mierczany	1	Ich bin - bei der Fraue gewast un - hue es - er - gesuet un - sie - - suete - - sie - - wulde - es och - ihrer Tochter - - - suen - -
op	45962	Entschwil	1	I bi - bi der Frou gsi u - ha - - r es gsiit u - sia het - gsiit - - sie - - well - is o de ihrer Tächter - - - säge - -
op	45980	Saxeten	1	I bi - bin dr Frou gsin un - ha - - rr as gseid u - si hed - gseid - - si - - well - s - den dem Meitschi - o - sägen - -
op	45992	Guttannen	1	I bin - bin dr Frow gsyn und - ha - - re s gsäid und - si hed - gsäid - - si - - well - is - den ihrem Mäitli - o - sägen - -
op	46009	Ulrichen	1	Ich bin - mit där - gsi und - hend - - er as gseit und - si het - gseit - - sie - - well - es ouch - ihru Töchter - - - säge - -
op	46017	Gersau	1	I bi - bi der Frau gsi und - han - - er es gseit und - sie hed - gseit - - si - - well - 's au - ihre Tochter - - - säge - -
op	46021	Illgau	1	Ich bin - bi der Frau gsi und - han - - er es gseid & - sie hed - gseid - - sie - - well - es au - ihrem Meitli - - - sägä - -
op	46026	Engi	1	Ich bi - bi dr Frau gsi und - han - - er es gseit und - si het - gseit - - si - - well - 's au - ihrer Tochter - - - sägä - -
op	46027	Leuggelbach	1	Ich bi - bi d'r Frau gsi und - han - - er 's gseit und - si het - gseit - - si - - well - 's - dä dr Tochter - au - sägä - -
op	4603	Toporow	1	Ich bin - bei dr Froo gewaßt und - hoa 's - er - gesoat und - se - - soate - - se - - wullte - 's ooch - ihrer T - - - soan - -
op	46038	Linthal	1	Ich bi - bi dr Frau gsi und - hän - - er äs gseit und - sie heft - gseit - - sie - - well - s - - irer Tochter - - - sägä - -
op	46040	Engelberg	1	Ich bi - bi dr Frau gse͜hi und - han - - är äs gsäid - - sé͜hi hed - gsäid - - se͜hi - - well - s au - irum Maitli - - - säga - -
op	46045	Erstfeld	1	J bi - bi der Fräu gsy und - han - - er es gseit und - sie hed - gseit - - sie - - well - s äu - ihrer Tochter - - - sägä - -
op	46048	Valendas	1	Ich bin - bi der Frau gsi und - hän - - er as gseit und - schi het - gseit - - schi - - wolli - 's au - ihrer Töchter - - - säge - -
op	46050	Meierhof	1	Ich bin - bi dem Wib gsi u - han - - ar s gseit und - schij het - gseit - - schi - - well - is au - ihra Tochtar - - - sagen - -
op	46051	Camana	1	E bin̄ - be d'r Frau gse und - han̄ - - er äs gseit und - schi het - gseit - - schi - - well - s au - erä Mäitlie - - - säga - -
op	46055	Nufenen	1	I bi - bij der Frau gsij und - hän s - ära - gseit und - schi het - gseit - - schi - - well - s au - irä Töchtr - - - sägä - -
op	46059	Fanas	1	I bin - bi där Frau g'si ü - han - - är äs g'seid und - schi hed - g'seid - - schi - - well - 's au - ihr Töchtär - - - sägä - -
op	46070	Mathon	1	I binn - b r Frau gwöst und - hon - - ar as gsöt und - sie håt - gsöt - - sie - - wear - sch o - dr Tochtr - - - såga - -
op	46071	Galtür	1	I bin - ba r Frau gwößt und - hon - - ar sch gsöt und - sie - - söt - - sie - - wöll - s o - dar Tochter - - - soaga - -
op	46073	Felsberg	1	J bin - bei der Frau gsi & - han - - ier es gseit & - si hät - gseit - - si - - well - s au - ierer Tochter - - - säga - -
op	46079	Fideris	1	I bin - bin der Frau g’sin und - han - - er es g’seid und - schi hea - g’seit - - schi - - well - ’s au - ir Töchter - - - sägen - -
op	4608	Alt Stahnsdorf	1	Jck bin - bei de Fraue gewest un - hebbe et - ehr - geseggt un - sei - - seggte - - sei - - wollde - et ook - ehre Dochter - - - seien - -
op	46083	Klosters	1	J bin - bi der Frau gsinn & - hann - - er es gseit und - schii het - gseit - - schä - - well - s au - irra Töchter - - - sägen - -
op	46101	Wiesen	1	I bin - bi r Frau gsin & - han - - er as gseid & - schi het - gseid - - schi - - well - s au - ihrer Tochter - - - säge - -
op	46104	Am Bach	1	Ich bin - bi r Frau gsi + - hänt - - er 'as gseit + - schi het - gseit - - schi - - well - is au - ira Töchter - - - säga - -
op	46115	Lauenen	1	I be - be der Frau gsi u - ha - - ra 's gseit - - si hat - gseit - - si - - wäll - is - - der Tächter - o - säge - -
op	46118	Stiegelschwand	1	I bi - bin dr Frou gsi u - ha - - r as gseit u - sia het - gseit - - sia - - well - is - - ihra Tächter - og - sägä - -
op	46119	Fieschertal	1	Ich biä - bin när Fröuw gsi & - hä - - ra s gseit & - schi hett - gseit - - schi - - well - äs eui - ihräs Techter - - - sägä - -
op	46127	Bitsch	1	J bi - bi der Freu gsi & - hä - - re s gseit und - schie het - gseit - - schie - - weu - s öi - dr Techter - - - säge - -
op	46129	Agarn	1	Ich bi - zu r Froi gsi u - ha - - dr as gseit u - schi hät - gseit - - schi - - wäll - äs oi - dr Tächter - - - sägu - -
op	46132	Hasel	1	Jch bi - by der Frow gsy und - ha - - ra s gseit und - schie het - gseit - - schie - - welle - sus - - der Tächter - öü - säge - -
op	46142	Saas Grund	1	Ich bi - mit der Froi gsi & - hen - - dr as gseit & - schi - - seit - - schi - - welti - sus oi - ihru Techter - - - säge - -
op	46143	Zwischbergen	1	Ich bi - bi där Frow gsi und - hä - - r ’as gseit und - schi het - gseit - - schi - - well - äs - - ihra Techtär - oi - sägä - -
op	46145	Zermatt	1	Ich bin - mim - - gsi und - han - - r as gse’it und - schie het - gseit - - schie - - welle - es eu - ira Techterle - - - säge - -
op	-46146	Prettau (Predoi)	1	I pin - pa do Frau giwesn unt - hon s - a - gsog unt - si hot - gsog - - si - - wöscht - s a - ido Gitselen - - - sougn - -
op	46157	Luttach (Lutago)	1	I bin - ba do Frau giwesn und - hon s - a - g'sog - - - - - - - - sie - - will - s a - do töchto - - - sougn - -
op	-46161	Hinterkirch (Graun)	1	i bui - ba dr frau gweisn und - hons 's - - - gsog un - sie hot - gsog - - sie - - wöll - s e - ihrn madl - - - sougn - -
op	-46162	Rabenstein (Moos)	1	i bin - ba der frau gewesn und - hon s - ir - gsogg und - sie hot - gsogg - - sie - - werd - s schun - irn madl - a - sogn - -
op	46170	Tschöfs (Ceves)	1	I bin - bei der Frau gewöisen u - hob s - ihr - gsogt und - - - - - - - döi - - wil - s a - der Gitsche - - - sogn - -
op	-46175	Pfunders (Fundres)	1	I bin - ba n Weibö giwessn und - hon s - o - gsågt und - sie håt - gsågt - - sie - - wear - s a - do Gitschn - - - sogn - -
op	-46181	Antholz (Anterselva Di Mezzo)	1	I bin - ba do frau giweddn und - on s - ra - gsogg und - sīe ot - gsogg - - sīe - - will - s a - ihrdo Gitschn - - - sougn - -
op	-46195	Schabs (Sciaves)	1	I bin - ba do Frau giwödn und - hon s - ra - gsogg und - sie hot - gsogg - - sie - - will - s - - irdor Tochto - a - sogn - -
op	-46215	Pichl	1	i pin - pa dö frau giwen und - on dös - - - esagg und - si ot - gsǫgg - - si - - weascht - s schon - irḁ gitschn - - - sougn - -
op	-46217	Burgeis (Burgusio)	1	I bin - ba n Weib gwesn un - honn - - ar s gsogg un - sie hoï - gsogg - - sie - - weard - s - - in Madl - a - sogn - -
op	-46226	Kurzras (Corteraso)	1	I bin - ba der Frau gwesn u - han - - er s gsog - - sie hot - gsog - - sie - - wert - s - - n Madl - a - sogn - -
op	-46227	Katharinaberg (Santa Caterina)	1	I bin - ba der Frau gwesn u - hon - - er s gsog - - - - - - - - sie - - wert - s - - n Madl - a - sogn - -
op	-46234	Vernuer (Vernurio)	1	I bin - bei der Frau gwesn und - - - - - - - - - sie hot - gsogt - - sie - - würt - s - - in Madl - - - sogn - -
op	-46262	Stilfs (Stelvio)	1	i bin - ba n weibats gwean und - hon - - r s gsog und - si hot - gsog - - si - - wert - s a - irn madl - - - sogn - -
op	46267	Laas (Lasa)	1	I bin - ba m Weibaz gwesn und - hon ’s - - - gsogg und - si hot - gsogg - - si - - will - s a - ihran Madl - - - sagn - -
op	46283	Gargazon (Gargazzone)	1	I pin - be dr frau gweisn und - hon s - ihr - gsog und - si hot - gsog - - si - - will - s a - ihrer tochtr - - - sogn - -
op	-46293	Sankt Peter Hinter Lajen (San Pietr	1	Ih bin - bei der Fraunu gwösn und - hon s - Ihr - gsogt und - Sie hoat - gsagt - - Sie hoat - - - s a - dir Gits[] - - gwollt sogen - -
op	-46305	Sankt Walburg (Santa Valburga)	1	I pin - ba n Waibets gwesn und - hon - - ir s gsogg und - si hot - gsogg - - si hob - - - s a - n Madl - - gwöllt sogn - -
op	-46319	Wangen (Vanga)	1	I bin - ba der Frau gawödn und - hon - - ir - gsagg - - sie hot - gsagg - - sie - - wert - s - - der Tochtr - a - sagn - -
op	46324	Laurein (Lauregno)	1	I bin - ba n weibaz gawesn unt - hon s - in - gsogt unt - s hot - gsogt - - sa - - weart - s schu[rn?] - n madl - a - sogn - -
op	-46340	Kaltern (Caldaro)	1	I bin - ba dr Frau gwesn und - on s - ihr - gsagt und - sie at - gsagg - - sie - - wulls/wia - s - in ihrer Tochter - - - sagn - -
op	-46344	Deutschnofen (Nova Ponente)	1	I bin - pa dr Frau gawēdn und - hon s - ir - gsågt und - sie håt - gsågg - - sie - - weart - s - - iria Tochtr - - - soegn - -
op	-46351	Altrei (Anterivo)	1	I bin - ba der Frau gwösen und - hon s - ihr - gsagg und - sie - - sagg - - sie - - werd - s a - ihrer Touchter - - - sogn - -
op	-46353	Salurn (Salorno)	1	I bin - pa dar Frau gwösn und - on s - ihr - gsogg und - sie ot - gsogg - - sie ot - - - s a - ihrar Tochter - - - sogn gwöllt -
op	46361	Stefansdorf (Santo Stefano)	1	I pin - pa do Frau giweßn unt - on s - a - gsogg und - si ot - gsogg - - si - - wearscht - s - - do töchto - a - sogn - -
op	46365	Lusern (Luserna)	1	- Bin gewescht ka dar Frau - on - han ha - r - köt on - sie hat - köt - - sie - - - köt s - - ihrer Tochtar - - - - - -
pq	46367	Ljetzan (Giazza)	1	i bĩ̀ gavɛ́st bai̯ dɛr vái̯b̌ - unt i hã s - - - kö́i̯tdar un - zì hā - kö́i̯t - - zì - - ƀi kö́i̯n s àŋka ĩ zài̯ndər tóu̯˨xtər - - - - - -
pq	46369	Lusern (Luserna)	1	iχ bìn gəvḗst ka mə vái̯bə́ - unt - hàn s - ɛr - kǿt unt - zi - - kǘt - - zi - - vil kö́đan s àŋka dər zàin töχtərə - - - - - -
pq	46385	Nauders	1	I bin - bo den Weibaz gwöst un - hôn - - r as gsöit und - sie hât - gsöit - - sie - - tia - s ou - ihrn Madli - - - souga - -
pq	46386	Heiligkreuz	1	i bin - bei der Frau gewösn und - hon s - ihr - gsöt und - sie hot - gsöt - - sie - - wär - s gei - ihren Madlan - - - sogn - -
pq	46391	Poppenbüll	1	Jck bin - bi de Fru wäh'n un - heff - - ehr dat seggt un - se - - sä - - se - - wull - dat ock to ehr Dochder - - - segg'n - -
pq	46407	Dahrenwurth	1	Jk bün - bi de Fru wes un - hef - - ä̂r dad seg un - se - - sä - - se - - wul - dad ok - ä̂r Dochd'r - - - segg'n - -
pq	46420	Bergenhusen	1	Jk bünn - bi de Fru wähn un - hef - - er ´t segg unn - se - - sä - - se - - wull - dat ock - ehr Dochder - - - seg'n - -
pq	46430	Owschlag	1	Jck bün - bi de Fru wes un - heff - - ehr dat seggt un - se - - sä - - se - - woll - dat ock - ehr Dogter - - - seggn - -
pq	46443	Holtsee	1	Jck bün - bi de Fru west un - hev - - er dat seggt un - sê - - sä - - se - - wull - dat ock to er Dochder - - - segg'n - -
pq	46459	Pries	1	Jk bün - bi de Fro wesen un - heff - - er dat seggt un - se - - seggt - - se - - wull - - - - er Dochder dat ok - seggen - -
pq	46481	Stakendorf	1	Jk bün - bi de Frou west un - hev - - ehr 't segt un - se - - sä - - se - - woll - t ok - ehr Dochter - - - segen - -
pq	46492	Behrensdorf (Ostsee)	1	Jck bün - bi de Fråu wezt un - heff - - eer dat seggt u - se - - sä - - se - - wolle - - - - er Dochder dat ock - sing'n - -
pq	465	Okunino	1	Ick bin - bi derä Frugä wäst u - hew - - eä - segt u - sei - - sär - - sei - - wull - dat ok - ähnä Dochdä - - - seggä - -
pq	46554	Sulsdorf	1	Jck bin - bie de Fro wäß un - heff - - er dat segg un - se - - säh - - se - - woll - datt ock - er Dochter - - - seng - -
pq	46570	Staberdorf	1	Jck bün - bi da Fru west un - hew - - ehr dat segg un - se - - säh - - se - - wull - dat ok - ehr Dochder - - - segg'n - -
pq	46637	Alte Kirche	1	Jck bin - bi de Fru wähn un - heff ´t - ehr - seggt un - se - - säd - - se - - woll - 't - - ehr Dochter - ock - segg'n - -
