Ort::REDE_GIDs	Ort::Longitude	Ort::Latitude	Bogennummer	Ort::Name	Ort::Sprache	müde	wir	sind	und	uns	haben	einen	Durst
77833	9,69494	49,85804	33677	BIRKENFELD	1	müed	Mer	seim	un	-	höüba	-	dorscht.
85120	10,01031	49,88363	33692	RUPPRECHTSHAUSEN	1	müed	Mir	senn	und	-	hömm	-	durscht.
83058	10,22647	49,88995	33711	GAIBACH	1	müad	Mir	senn	und	-	ham	-	duarscht.
97074	8,41048	49,9948	33725	RÜSSELSHEIM	1	mied	Merr	sein	unn	-	homm	-	derscht.
100262	8,66668	49,98671	33741	LANGEN (HESSEN)	1	möd	M'r	sein	un	-	hun	-	derscht.
131656	8,49951	49,30106	33849	ALTLUSSHEIM	1	müd	Mr	sei	un	-	hän	-	dorscht.
132491	8,75841	49,319	33860	SCHATTHAUSEN	1	müd	Mär	senn	unn	-	häwä	-	dorschd.
131042	9,00823	49,3472	34001	DAUDENZELL	1	mied	Mir	senn	un	-	hewn	-	dorscht.
127680	9,25406	49,34748	34015	BILLIGHEIM	1	müed	Mir	sin	un	-	hawe	-	durscht.
132998	9,48669	49,36603	34025	OBERKESSACH	1	med	Mer	sind	u	-	haben	-	durst.
127424	9,75131	49,37199	34044	AILRINGEN	1	müed	Mir	senn	u	-	henn	-	durst.
131053	10,04968	49,41216	34058	LICHTEL	1	müd	Mer	san	un	-	heiwa	-	durscht.
80976	10,29855	49,39891	34065	WINDELSBACH	1	müed	Mir	sann	r	-	heba	-	duarscht.
98443	8,44734	49,48099	34076	LUDWIGSHAFEN AM RHEIN	1	mied	Mer	sinn	unn	-	henn	-	dorscht.
131624	8,72439	49,49399	34096	URSENBACH	1	mid	Ma	sinn	un	-	häwn	-	derscht.
100198	8,96544	49,52482	34216	GAMMELSBACH	1	mid	Mer	seim	un	-	häwe	-	dorst.
131022	9,2439	49,53425	34228	RUMPFEN	1	müde	Wie	sen	und	-	hen	-	dorscht.
133647	9,5049	49,53499	34235	GERICHTSTETTEN	1	müd	Wir	sinn	un	-	höwn	-	durscht.
127954	9,73105	49,54759	34247	KÖNINGSHOFEN	1	müäd	M'r	sann	un	-	höüwä	-	derscht.
71509	10,00364	49,53411	34266	AUFSTETTEN	1	müad	Mir	sen	und	-	höba	-	duarst.
85270	10,26555	49,57552	34288	WEIGENHEIM	1	müad	Mer	senn	und	-	heba	-	dorscht.
98888	8,44622	49,66245	34305	BOBSTADT	1	mid	Mehr	sinn	un	-	henn	-	dorscht.
99179	8,71527	49,65645	34321	MITTERSHAUSEN	1	mid	Mer	sin	un	-	hewn	-	dorscht.
132448	8,52712	49,00389	34447	BERGHAUSEN	1	müd	Mir	senn	unn	-	henn	-	dorscht.
132319	9,26281	49,02206	34503	WINZERHAUSEN	1	müed	M'r	send	u	-	hänt	-	durscht.
544414	9,540869694	49,05526871	34522	LIEMERSBACH	1	müed	Mr	sind	und	-	hend	-	durscht.
129426	9,76976	49,02851	34535	EUTENDORF	1	miad	Miar	senn	uns	-	hend	-	durscht.
133651	10,03779	49,07016	34545	HONHARDT	1	miad	Mar	san	u	-	häwa	-	durscht.
84337	10,29368	49,06036	34557	SEGRINGEN	1	mied	Mir	sin	und	-	-	-	durschti.
132099	8,48928	49,16535	34566	GRABEN	1	mied	Mur	senn	unn	-	henn	-	dorschd.
129784	8,75076	49,17902	34707	ODENHEIM	1	mid	Mer	senn	un	-	häwa	-	dorscht.
131137	9,04557	49,17711	34734	MASSENBACHHAUSEN	1	mid	Mir	sen	un	-	häwe	-	dorscht.
544422	9,259617235	49,17403608	34750	BINSWANGEN	1	müd	Mir	sin	u	-	hebn	-	dorscht.
132484	9,50581	49,20179	34773	ÖHRINGEN	1	mied	Mar	sin	und	-	hewa	-	dorscht.
130602	9,77159	49,22127	34791	DÖTTINGEN	1	müed	Wir	sen	und	-	hevw	-	durscht.
131563	10,00529	49,21815	34802	GAGGSTATT	1	mied	Mer	senn	und	-	hewe	-	duerschd.
83055	10,30317	49,2154	34818	DORFGￃﾜTINGEN	1	müed	Mer	san	uns	-	heba	-	durscht.
86624	10,55891	49,05667	34838	RￃﾖCKINGEN	1	müad	Mer	sen	und	-	höba	-	durscht.
90276	10,79788	49,07592	34855	WINDSFELD	1	mühat	Mir	sen	u	-	haben	-	duarst.
93045	11,05857	49,0799	34872	ETTENSTATT	1	moid	Mir	san	und	-	ham	-	durscht.
78399	11,29856	49,08918	35003	UNTERMￃﾄSSING	1	mäid	Wir	sein	u	-	hom	-	durscht.
74152	11,56796	49,10204	35011	GIMPERTSHAUSEN	1	müd	Wir	sind	und	-	haben	-	durst.
71608	11,80902	49,09535	35026	BERATZHAUSEN	1	mar	Mia	san	und	-	hom	-	duascht.
73344	12,0673	49,1151	35035	EITLBRUNN	1	müad	Mia	san	und	-	hobn	a	durscht.
91348	12,30395	49,09295	35046	ALTENTHANN	1	müd	Wie	sind	u	-	haben	-	durscht.
92821	10,54482	49,22796	35055	RAUENZELL	1	müad	Mie	san	und	-	hobn	-	duarscht.
91279	10,77453	49,23381	35067	ISMANNSDORF	1	müet	Mer	seim	und	-	hebn	-	dorscht.
70858	11,05323	49,26665	35165	BￃﾜCHENBACH	1	möid	Mir	senn	und	-	hobn	-	durscht.
79457	11,30851	49,26458	35168	SELIGENPORTEN	1	meid	Mia	san	u	-	hobn	-	durscht.
81535	11,58242	49,26041	35188	GￃﾜNCHING	1	maüd	Wir	san	und	-	hom	-	durst.
83858	11,83645	49,28746	35195	ADERTSHAUSEN	1	muü	Mia	san	und	-	hem	-	duascht.
84806	12,07574	49,27923	35204	WIEFELSDORF	1	mööd	Wir	san	u	-	hobm	-	durscht.
75662	12,3034	49,26958	35211	BODENWￃﾖHR	1	mäid	Ma	san	und	-	ham	-	durschd.
90207	10,50832	49,40157	35223	FLACHSLANDEN	1	mud	Wir	senn	und	-	ham	-	durscht.
70872	10,78893	49,40409	35236	GROSSHABERSDORF	1	mied	Wir	sen	und	-	hem	-	dorscht.
88899	11,26115	49,41257	35254	BIRNTHON	1	mei	Mir	sen	u	-	honen	-	durscht.
544228	11,03657675	49,41647082	35339	RￃﾖTHENBACH	1	möid	Mie	sen	u	-	hebn	-	durscht.
77160	11,54411	49,42912	35377	ALFELD	1	möid	Mia	sann	und	-	hom	-	duascht.
92487	11,75991	49,43993	35382	AMMERTHAL	1	möüd	Wir	san	und	-	hom	-	durscht.
76222	12,05548	49,43541	35393	TRISCHING	1	med	Wir	sand	und	-	haben	-	dürscht.
77313	10,51095	49,58186	35517	UNTERNESSELBACH	1	müd	Mer	senn	und	-	hemm	-	dorscht.
92619	10,76904	49,58998	35524	OBERREICHENBACH	1	mied	Mir	sen	und	-	häm	-	doscht.
85286	11,04964	49,59343	35544	BUCKENHOF	1	müad	Mir	sin	und	-	haben	-	durscht.
80296	11,2727	49,58234	35562	KIRCHRￃﾖTTENBACH	1	mei	Mia	sen	und	-	han	-	Durscht.
72938	11,52376	49,59651	35571	HARTENSTEIN	1	mäid	Mir	san	und	-	han	-	durscht.
86320	11,7912	49,607	35577	SCHLICHT	1	müd	Wie	sein	u	-	hoben	-	durscht.
80555	12,01846	49,59211	35585	KOHLBERG	1	möid	Mia	sen	und	-	hom	-	durscht.
78547	12,31766	49,60633	35597	OBERLIND	1	möid	Mir	san	und	-	haben	-	duarscht.
73801	10,47624	49,74814	35710	HAAG	1	müd	Mr	sen	und	-	ham	-	doschd.
88467	10,77547	49,75347	35729	MￃﾜHLHAUSEN	1	med	Wir	senn	unr	-	hom	-	durscht.
85428	11,03	49,76363	35755	PAUTZFELD	1	mü	Wie	sin	und	-	han	-	durscht.
84090	11,26105	49,76878	35762	MOGGAST	1	müh	Wir	sen	und	uus.	-	-	dörst
86952	11,5433	49,75642	35778	PEGNITZ	1	möih	Wir	sen	und	-	han	-	duoscht.
78377	11,82038	49,78699	35791	SPEINSHART	1	möid	Wia	san	und	-	hom	-	durscht.
92020	12,03638	49,77975	35799	FRIEDERSREUTH	1	möid	Mia	san	und	-	hobn	-	durscht.
80913	12,31033	49,78557	35807	PLￃﾖSSBERG	1	möid	Mire	san	und	-	hobn	-	durscht.
78900	10,49998	49,88641	35824	GEUSFELD	1	müed	M'r	senn	und	-	häm	-	durst.
80879	10,77167	49,90142	35843	TￃﾜTSCHENGEREUTH	1	müd	Mir	sen	und	-	ham	-	durscht.
83906	11,29084	49,93687	36007	HOLLFELD	1	müh	Mia	senn	und	-	ham	-	duascht.
73059	11,51595	49,93435	36017	DONNDORF	1	müd	Weh	sen	und	-	hobn	-	doirscht.
91734	11,78525	49,922	36039	KIRCHENPINGARTEN	1	maid	Mia	sen	und	-	hem	-	duascht.
77978	12,0609	49,93217	36049	HOHENHARD	1	möid	Mia	san	und	-	hom	-	durscht.
71694	12,2854	49,94685	36056	LEONBERG	1	möid	Mia	san	und	-	hom	-	durscht.
535430	7,14395868	48,07027814	36065	HOHRODBERG	1	mied	Mer	se	un	-	han	-	Durscht.
31694	7,36359	48,08198	36084	COLMAR	1	mied	Mer	san	un	-	han	-	durscht.
27113	7,54397	48,44858	36159	MEISTRATZHEIM	1	miad	M'r	sin	a	-	ha	-	durscht.
132470	7,83364	48,46521	36178	MÜLLEN	1	mied	M'r	sin	un	-	hän	-	derscht.
535438	8,318877104	48,47427737	36202	KNIEBIS (KR.FREUDENSTADT)	1	miad	Mer	senn	on	-	hänn	-	durscht.
128437	8,08784	48,49713	36272	ÖDSBACH	1	müed	Wer	sin	un	-	hen	-	durscht.
30266	7,09516	48,56921	36277	TURQUESTEIN-BLANCRUPT	1	mid	Mer	sinn	un	-	han	-	durscht.
29369	7,30732	48,6228	36282	WANGENBOURG	1	mued	Mer	sin	und	-	hann	-	Dorscht.
34859	7,56378	48,61325	36309	FURDENHEIM	1	miäd	M'r	sen	un	-	hän	-	Durscht.
535446	7,800596219	48,61004415	36334	RUPRECHTSAU	1	müid	Mir	sinn	un	-	han	-	Durschd.
130859	8,06363	48,62871	36348	ACHERN	1	müed	Mr	senn	un	-	henn	-	duerscht.
522594	7,05201	48,73253	36362	SAARBURG	1	mied	M'r	sinn	un	-	henn	-	durscht.
171959	7,26992	48,75755	36489	BOIS DE CHÊNE	1	mid	Mer	sin	un	-	han	-	durscht.
31730	7,55068	48,7751	36525	WILSHAUSEN	1	mied	Mer	senn	un	-	han	-	Durscht.
30134	7,81552	48,78159	36552	MARIENTHAL	1	mied	M'r	sen	un	-	hann	-	Durscht.
36426	8,05803	48,80321	36567	FORT-LOUIS	1	mied	Mr	sin	un	-	hann	-	durscht.
129232	8,30895	48,81087	36594	BAD ROTENFELS	1	med	Wir	sin	un	-	hän	-	durscht.
27494	6,98122	48,93023	36737	ALTWILLER	1	müd	Mir	sind	un	-	han	-	durscht.
29239	7,25159	48,91879	36755	WEISLINGEN	1	mid	M'r	sin	un	-	han	-	durscht.
28610	7,48181	48,9216	36772	LICHTENBERG	1	müad	Merr	senn	un	-	hann	-	Durschd.
29006	7,76782	48,95111	36789	GOERSDORF	1	mued	M'r	sin	und	-	han	-	durscht.
25854	8,04269	48,95814	36823	SIEGEN	1	mied	Mir	sin	un	-	hann	-	durscht.
134177	8,26776	48,96981	36842	NEUBURGWEIER	1	müd	Wir	sinn	unn	-	hewwe	-	durscht.
127778	7,62537	48,10625	36880	BISCHOFFINGEN	1	müäd	Mer	sin	un	-	hän	-	durscht.
134007	7,88416	48,12924	36898	MALECK	1	müed	Mer	sin	un	-	hen	-	Durscht.
129888	8,0932	48,15752	36911	YACH	1	müad	Mr	sin	un	-	hän	-	durscht.
31120	7,38445	48,24184	36933	ORSCHWILLER	1	miott	M'r	se	un	-	hann	-	Durscht.
31314	7,60713	48,28366	37007	BINDERNHEIM	1	müad	Mat	se	u	-	ha	-	Durschd.
132276	7,85658	48,27938	37025	SCHMIEHEIM	1	mied	M'r	sind	un	-	hen	-	Durscht.
131725	8,07369	48,29315	37035	BOLLENBACH	1	miad	Mr	sin	un	-	hen	-	durscht
34415	7,33005	48,40339	37058	LE HOHWALD	1	miad	Mar	se	u	-	ha	-	durscht.
132924	8,37655	48,16035	37119	BUCHENBERG	1	müad	Mir	san	und	-	han	-	dorscht.
129752	8,6275	48,16786	37138	ROTTWEIL	1	müad	Mr	sind	u.	-	hond	-	Durscht.
132412	8,86282	48,16319	37153	OBERNHEIM	1	miad	Me	sind	u	-	haut	-	durscht.
128051	9,11728	48,17723	37302	WINTERLINGEN	1	mied	Mie	send	ond	-	haut	-	durscht.
131215	9,35367	48,20566	37314	DÜRRENWALDSTETTEN	1	müad	Wiar	sind	u	-	hend	-	duscht.
132414	9,6255	48,21166	37333	HAUSEN AM BUSSEN	1	muad	Mir	send	d	-	haunt	-	dust.
128322	9,8845	48,20597	37354	BAUSTETTEN	1	miad	M'r	sänd	und	-	hand	-	duhscht.
81585	10,10404	48,22279	37369	ILLERTISSEN	1	müad	Wir	sind	und	-	hend	-	durscht.
129571	8,37253	48,31105	37388	SCHENKENZELL	1	mied	Mier	sin	un	-	hen	-	durscht.
130666	8,57013	48,31544	37401	AISTAIG	1	müad	Miar	send	und	-	häut	-	durscht.
128030	8,81662	48,35457	37555	STETTEN BEI HAIGERLOCH	1	müad	Mir	seinn	und	-	häbi	-	duscht.
133459	9,12013	48,35833	37571	SALMENDINGEN	1	müad	Miar	sind	und	-	haud	-	duscht.
132598	9,33549	48,3568	37581	BERNLOCH	1	müad	M'r	send	u.	-	Hent	-	duhscht.
129053	9,60621	48,37705	37598	GUNDERSHOFEN	1	müad	Mer	send	u	-	hant	-	dust.
128359	9,87924	48,36355	37607	EGGINGEN	1	müed	Wirr	sand	u	-	hand	-	duscht.
74978	10,10684	48,37944	37622	HOLZHEIM	1	meur	Mir	sei	en	-	hä	-	Doscht.
133441	8,57584	48,49849	37658	OBERWALDACH	1	miead	Mer	send	ond	-	hend	-	duurst.
127575	8,83695	48,52245	37802	BONDORF	1	müad	Wir	sind	u	-	häbn	-	durst.
131441	9,07887	48,53096	37825	LUSTNAU	1	müad	Mer	sind	und	-	häbe	-	durst.
130804	9,34646	48,52951	37855	DETTINGEN AN DER ERMS	1	mied	Mr	send	u	-	hent	-	duscht.
132136	9,56312	48,51405	37862	DONNSTETTEN	1	müad	Mr	send	ond	-	hent	-	duscht.
132857	9,85361	48,52731	37869	RADELSTETTEN	1	müed	Wie	seind	ond	-	häbn	-	dust.
131298	10,0765	48,55285	37883	BALLENDORF	1	müad	Miär	sein	ond	-	haba	-	duscht.
93272	10,32391	48,56885	37900	OBERMEDLINGEN	1	müad	Mr	sönd	ons	-	hant	-	durscht.
128211	8,34869	48,63918	37902	RAUMÜNZACH	1	miad	Mer	sinn	un	-	hem	-	durscht.
130893	9,05976	48,66017	37947	SCHÖNAICH	1	müäd	Mär	send	ond	-	hent	-	durst.
132539	8,54684	48,67203	38044	HÜNERBERG	1	miad	Miar	send	ond	-	hen	-	durscht.
129506	8,82859	48,69507	38056	GECHINGEN	1	miad	Mer	sen	on	-	hen	-	durscht.
127326	9,31773	48,69423	38095	DENKENDORF	1	müad	M'r	seang	un	-	haben	-	durscht.
131250	9,56681	48,69308	38116	ALBERSHAUSEN	1	miad	Mir	send	ond	-	hind	-	dihrscht.
130160	9,8211	48,71191	38136	WINZINGEN	1	müad	Mer	sind	und	-	hant	-	duscht.
132357	10,06418	48,72989	38146	ZANG	1	miad	Wiar	send	und	-	hant	-	durst.
129855	10,29294	48,731	38155	AUERNHEIM	1	müed	Us	sind	u	-	hant	-	durscht.
131983	8,55523	48,82296	38169	DENNACH	1	müad	Mar	sen	on	-	hen	-	durscht.
132338	8,80329	48,82521	38182	TIEFENBRONN	1	müed	Mir	sen	un	-	hen	-	durscht.
129516	9,03021	48,84495	38348	SCHÖCKINGEN	1	müad	Mer	send	u	-	hent	-	durscht.
130587	9,29823	48,8577	38373	HEGNACH	1	müad	Mir	send	und	-	hent	-	turscht.
128316	9,54865	48,85844	38407	STEINENBERG	1	muad	Mar	send	ond	-	hent	-	durscht.
131913	9,81435	48,88102	38422	RUPPERTSHOFEN	1	müad	Mer	send	und	-	hend	-	durscht.
129290	10,0482	48,8833	38437	FACHSENFELD	1	müad	Wir	sand	ond	-	hent	-	durscht.
130117	10,31352	48,90259	38448	BALDERN	1	müd	Wir	send	u	-	habet	-	düst.
130252	8,74383	48,99804	38482	KLEINVILLARS	1	miad	Mr	sen	onn	-	henn	-	durschd.
133433	9,02154	48,99915	38502	HOHENHASLACH	1	miad	Mer	sein	on	-	henn	-	duerscht.
132343	8,86067	48,00602	38623	NENDINGEN	1	miad	Ma	sind	und	-	hond	-	durschd.
132477	9,10207	48,01811	38640	ROHRDORF	1	miad	Me	sind	und	-	hond	-	duascht.
130194	9,38609	48,01005	38655	VÖLLKOFEN	1	müad	Wiar	send	ond	-	hent	-	duscht.
129126	9,61467	48,01934	38666	REICHENBACH	1	müad	Miar	sind	u	-	hond	-	duscht.
131901	9,88168	48,04583	38682	MITTELBUCH	1	mied	Mier	sind	u	-	hent	-	duscht.
128901	10,12798	48,0594	38695	UNTEROPFINGEN	1	müad	Mr	sind	u	-	hand	-	duscht.
81558	10,59756	48,568	38720	KICKLINGEN	1	müad	Wir	sind	und	-	ham	-	durscht.
83465	10,83586	48,57347	38738	WESTENDORF	1	müad	[A?]s	sim'r	u.	-	hond	-	durscht.
89893	11,33526	48,58019	38764	WAIDHOFEN	1	miad	Mia	san	und	-	ham	-	durschd.
74038	11,5777	48,58007	38774	ESCHELBACH AN DER ILM	1	müd	Mir	san	und	-	haben	-	durscht.
74385	11,09074	48,58242	38863	PￃﾖTTMES	1	müed	Mier	sei	und	-	hum	-	dursch.
87550	11,82132	48,5868	38899	HEBRONTSHAUSEN	1	müd	Wir	san	und	-	ham	-	durscht.
74959	12,11336	48,60961	38912	OBERGLAIM	1	müd	Wir	san	und	-	hama	-	durst.
72973	10,5672	48,73137	38935	FRONHOFEN	1	müad	Os	sind	ondt	-	hont	-	durscht.
86825	11,07121	48,74457	38963	STEPPERG	1	müad	Mir	sin	und	-	hobn	-	Durscht.
87505	10,84006	48,75927	39062	HAFENREUT	1	müad	Wir	sind	u	-	habi	-	Durscht.
91872	11,34577	48,75413	39089	GEROLFING	1	miad	Mia	san	u	-	hobn	-	duascht.
93570	11,57629	48,76108	39103	IRSCHING	1	müad	Mir	san	u	-	haben	-	duscht.
92240	11,84985	48,75567	39116	SIEGENBURG	1	müad	Mia	sama	und	-	hama	-	duascht.
73861	12,07877	48,78621	39126	SEMERSKIRCHEN	1	müad	Mia	sand	und	-	haben	-	durst.
83760	12,30322	48,76569	39140	HOFKIRCHEN	1	meüt	Wür	sand	u	-	hama	-	durscht.
92861	10,55239	48,90411	39160	DￃﾜRRENZIMMERN	1	müad	Ons	send	und	-	hand	-	durscht.
87863	10,84499	48,91055	39179	GUNDELSHEIM	1	müad	Wiar	san	und	-	hann	-	durschti.
79905	11,30127	48,91192	39201	WALTING	1	miad	Mir	san	und	-	hom	-	durscht.
90807	11,03844	48,92811	39293	BIESWANG	1	möid	Mir	san	und	-	hobn	-	duoscht.
80799	11,56632	48,94379	39317	PONDORF	1	moüd	Mir	san	und	-	hom	-	durscht.
544532	11,86022084	48,92952421	39329	NEUKELHEIM	1	müad	Mir	sand	u.	-	ham	-	durst.
73106	12,06031	48,92014	39342	PEISING	1	müad	Mir	san	un	-	hama	-	durscht.
89286	10,34917	48,07733	39356	ARLESRIED	1	miad	Mir	sen	und	-	han	-	duscht.
79195	10,64019	48,06227	39370	TￃﾜRKHEIM	1	müad	Wie	send	und	-	hand	-	duscht.
85373	11,37906	48,06724	39398	GAUTING	1	müad	Mir	san	u	-	ham	-	durscht.
74196	10,86116	48,08685	39459	KAUFERING	1	müed	Wir	sen	u	ins.	-	-	durscht
83352	11,1147	48,08132	39475	ECHING AM AMMERSEE	1	müad	Mier	seind	un	-	haben	-	durscht.
89000	11,63032	48,10063	39494	PERLACH	1	meiad	Mir	sand	und	-	haben	-	duarst.
93263	11,82207	48,08316	39503	ZORNEDING	1	müad	Mir	soan	und	-	ham	-	durst.
93298	12,11102	48,11149	39509	ALBACHING	1	müad	Wir	sand	-	-	hama	-	Durst
80835	12,33055	48,0921	39515	SANKT LEONHARD	1	müad	Mir	san	und	-	ham	-	duarscht.
71494	10,37948	48,22448	39517	NIEDERRAUNAU	1	muad	Mir	send	u	-	hand	-	duscht.
82192	10,59053	48,22651	39529	WALKERTSHOFEN	1	müad	Mer	sind	und	-	hand	-	durscht.
84488	10,85682	48,23762	39546	OBEROTTMARSHAUSEN	1	müad	Mir	sind	und	-	hand	-	duscht.
74035	11,09471	48,25545	39647	MITTELSTETTEN	1	miad	Mi	sen	u	-	haben	-	durschd.
91230	11,36479	48,259	39662	BERGKIRCHEN	1	müha	Mia	sin	-	e	-	-	durschtuns.
78425	11,56857	48,27277	39667	UNTERSCHLEISSHEIM	1	miad	Wir	san	und	-	hebn	-	durst.
91670	11,84372	48,27687	39673	MOOSINNING	1	müad	Wir	san	und	-	habm	-	durscht.
83532	12,123	48,27017	39687	OBERDORFEN	1	miad	Mia	sand	und	-	hama	-	duscht.
76916	10,35773	48,39694	39693	WETTENHAUSEN	1	müad	Wie	sind	u	-	hent	-	durscht.
88455	10,59655	48,39991	39710	ZUSMARSHAUSEN	1	müad	Uns	sind	und	-	hant	-	durscht.
88843	10,82614	48,41021	39723	TￃﾄFERTINGEN	1	müd	Miar	send	und	-	hond	-	durscht.
72348	11,09634	48,41371	39742	GALLENBACH	1	müad	Wi	send	und	-	hom	-	durscht.
73328	11,35435	48,42974	39865	HILGERTSHAUSEN	1	müe	Mir	sen	und	-	haben	-	durscht.
72319	11,59892	48,43114	39880	ALLERSHAUSEN	1	müad	Wir	san	u	-	haben	-	durscht.
544547	11,85874117	48,44110373	39891	RAST	1	miad	Mier	sena	u	-	homn	-	durscht.
87052	12,10757	48,4469	39901	VILSHEIM	1	müad	Me	sand	u	-	hamä	-	duescht.
82925	12,62129	49,10828	39954	SATTELBOGEN	1	möid	Mia	san	und	-	hom	-	Durscht.
89344	12,83618	49,11683	39962	KRAILING	1	me͡îd	Mir	sand	nud	-	hama	-	Durscht.
73289	13,04039	49,10159	39968	OBERRIED	1	mēd	Wir	san	und	-	habm	-	Durst
85816	12,34467	49,42629	40000	PERTOLZHOFEN	1	meid	Wir	san	und	-	hobm	-	durscht.
75007	12,58351	49,43764	40012	TIEFENBACH	1	möüd	Wia	san	u	-	hom	-	durscht.
76282	12,61149	49,26579	40047	PEMFLING	1	moid	Mir	sen	und	-	homa	-	durscht.
72456	12,81439	49,27324	40057	ARNSCHWANG	1	möihd	Wir	san	und	-	ho(h)m	-	durschdt.
81519	12,59359	48,12803	40112	WALD AN DER ALZ	1	müad	Mia	san	und	-	ham	-	durscht.
77601	12,33456	48,30807	40137	RANOLDSBERG	1	müad	Mia	san	und	-	haben	-	durschd.
88448	12,57622	48,27659	40145	ERHARTING	1	mied	Wie	sama	und	-	ham	-	durscht.
82164	12,87181	48,27722	40155	GUMPERSDORF	1	müad	Mir	san	u	-	ham	-	duascht.
93127	12,35586	48,44847	40191	VILSBIBURG	1	müad	Mia	san	und	-	ham	-	durscht.
80656	12,56337	48,4371	40202	GANGKOFEN	1	miad	Mia	sama	und	-	hemma	-	durscht.
90464	12,84533	48,45503	40212	NEUHOFEN	1	miad	Mia	sama	und	-	ham	-	duascht.
91891	13,09117	48,44358	40220	BAD BIRNBACH	1	müad	Mir	sama	u	asuns.	-	-	durscht
83577	13,33631	48,43818	40231	RUHSTORF AN DER ROTT	1	müad	Mir	sand	und	-	hama	-	durscht.
86881	12,34456	48,62368	40274	WￃﾖRTH AN DER ISAR	1	müad	Wia	sama	u	-	hamand	-	duascht.
89554	12,57731	48,59899	40286	GRIESBACH	1	müad	Wir	soanna	und	-	hamma	-	duarscht.
73681	12,82663	48,60642	40297	INDERSBACH	1	miad	Mia	sand	-	-	hoamm	an	douscht.
89328	13,07675	48,60848	40308	WALCHSING	1	müdi	Schir	sand	u	-	hama	-	durst.
73805	13,32647	48,64583	40320	KIRCHBERG	1	müad	Mia	san	u	-	hamer	-	duarst.
75559	13,59698	48,61501	40331	HAAG	1	miad	Mia	sand	u	-	ham	-	durscht.
89926	12,58848	48,75623	40402	HANKOFEN	1	müad	Mia	saema	und	-	hama	-	durst
75653	12,87113	48,77837	40414	PLATTLING	1	müad	Mia	san	und	-	hama.	an	duascht
91866	13,09897	48,80355	40420	AUERBACH	1	miad	Mia	sant	und	-	homa	-	duascht.
84111	13,35627	48,77431	40428	SALDENBURG	1	müd	-	san	und	-	-	-	durschtö
84144	13,58501	48,76475	40439	KARLSBACH	1	mead	Wie	sant	u	-	hebm	-	duarst.
72278	12,61304	48,95448	40516	STEINACH	1	müad	Mir	samma	und	-	hamma	-	durschd.
85441	12,80208	48,95084	40524	PERASDORF	1	meid	Mie	same	-	mir	hame	-	duascht.
73191	13,12842	48,96849	40531	REGEN	1	miad	Mia	san	end	-	habm	an	durscht.
78467	13,31941	48,92172	40535	KLINGENBRUNN	1	Müad	-	hanma	und	-	hamwa.	-	durschd
86464	12,35085	48,91814	40538	RIEKOFEN	1	müad	-	Senma	und	-	-	-	dursti.
79504	9,68397	47,54611	40597	LINDAU (BODENSEE)	1	müed	Mir	sind	und	-	hond	-	durscht.
534361	9,920912754	47,54890348	40605	SCHNELLERS	1	miad	Mir	sind	u	-	hond	-	durscht.
72151	10,13498	47,56238	40613	RATHOLZ	1	mied	Mir	sind	und	-	hant	-	durscht.
133937	8,18086	47,6336	40637	ESCHBACH	1	müed	Mer	sind	u	-	händ	-	durscht.
129007	8,42011	47,66108	40655	ERZINGEN	1	müed	Wie	sind	und	-	hand	-	durst.
132354	8,90035	47,68774	40757	SCHIENEN	1	müad	Miar	sind	u	-	hond	-	durscht.
546010	9,146804618	47,69228556	40771	WOLLMATINGEN	1	müed	Mer	sind	und	-	hond	-	durscht.
129179	9,40004	47,69278	40785	KLUFTERN	1	miad	Mr	sind	und	-	hont	-	durscht.
128674	9,64125	47,6819	40798	OBEREISENBACH	1	müad	Miar	heind	und	-	hond	-	durscht.
129612	9,89935	47,72211	40807	RATZENRIED	1	müäd	Mir	sind	u	-	hent	-	durscht.
535603	10,12658869	47,70975489	40819	KREUZTHAL	1	miad	Mir	send	und	-	hand	-	durscht.
131887	8,39596	47,82501	40844	MÜNCHINGEN	1	müat	Mä	sind	und	-	händ	-	durscht.
129798	8,66036	47,81721	40863	TENGEN	1	müad	Mr	sänd	u	-	hont	-	durscht.
129675	9,13657	47,83337	40898	BILLAFINGEN	1	müed	Mier	sind	u	-	hond	-	duesd.
130872	8,8974	47,85806	41018	EIGELTINGEN	1	müed	Mr	sind	und	-	hond	-	durschd.
133733	9,37456	47,86209	41049	ILLMENSEE	1	müad	Wir	sind	un	-	hont	-	durscht.
133939	9,66279	47,84325	41057	BAINDT	1	müad	Mar	sind	u	-	hont	-	durst.
132320	9,86355	47,89058	41064	ZIEGELBACH	1	mead	Miar	sind	und	-	hond	-	durscht.
91094	10,13795	47,88954	41076	MARIA STEINBACH	1	miad	Miar	sind	und	-	hand	-	duscht.
132801	8,16331	47,98172	41086	WALDAU	1	mied	Mier	sin	un	-	hen	-	duerscht.
133559	8,38827	47,96002	41098	HUBERTSHOFEN	1	miad	M'r	sind	und	-	hont	-	durscht.
133784	8,63525	47,99144	41114	ÖFINGEN	1	müed	Mer	sind	und	-	hont	-	dorscht.
31069	6,99386	47,7727	41200	MASEVAUX	1	miad	Mr	si	unn	-	ha	-	Durscht.
25178	7,15065	47,7618	41214	ASPACH-LE-BAS	1	miad	Mir	sin	un	-	hann	-	durscht.
127959	7,65665	47,78685	41245	LIPBURG	1	müed	Mir	sin	un	-	hiu	-	Durst.
