Longitude	Latitude	REDE_GIDs	Name	Bogennummer	REDE_Namen	Sprache
17.08218	51.59417	371371	POMOCNO	55828	Pomocno	43
17.58583	51.5657	375038	UCIECHOW	55848	Uciechow	43
17.92164	51.55224	375385	PRZYGODZICZKI	55855	Przygodziczki	43
18.04699	51.53341	372191	KALISZKOWICE KALISKIE	55859	Kaliszkowice Kaliskie	43
17.80403	51.21979	375702	TREBACZOW	55878	Trebaczow	43
17.80851	51.06298	385923	GREBOSZOW	55894	Greboszow	43
18.38935	51.00086	387017	PAWLOWICE GORZOWSKIE	55900	Pawlowice Gorzowskie	43
17.06516	51.73379	372621	SKORASZEWICE	55940	Skoraszewice	43
17.8966	51.70592	375409	KWIATKOW	55947	Kwiatkow	43
18.78526	50.32584	528323	ZABRZE	55991	Zabrze	43
18.04524	50.20858	388914	RADOSZOWY	56013	Radoszowy	43
18.27638	50.20217	387356	BUDZISKA	56022	Budziska	43
18.51191	50.20525	388445	STANICA	56027	Stanica	43
19.04306	50.19824	390366	MURCKI	56041	Murcki	43
17.76634	50.37607	387667	WILKOW	56053	Wilkow	43
18.02325	50.36364	386068	DOBIESZOWICE	56069	Dobieszowice	43
18.34976	50.38946	390184	UJAZD	56077	Ujazd	43
18.5558	50.35722	385693	RZECZYCE	56086	Rzeczyce	43
18.31741	50.66349	388038	STANISZCZE MALE	56167	Staniszcze Male	43
17.83188	50.55344	387212	LIGOTA PROSZKOWSKA	56190	Ligota Proszkowska	43
18.57348	50.52749	392566	RADONIA	56205	Radonia	43
18.07259	50.72574	390561	KOTORZ WIELKI	56237	Kotorz Wielki	43
18.58137	50.69387	387332	PAWONKOW	56247	Pawonkow	43
18.83471	50.67195	392250	CIESZOWA	56252	Cieszowa	43
17.82362	50.92223	386136	ZIELINIEC	56257	Zieliniec	43
18.0897	50.87385	386026	DEBINIEC	56269	Debiniec	43
18.3158	50.86772	386038	WEDRYNIA	56274	Wedrynia	43
19.0662	49.99828	387890	FRYDEK	56338	Frydek	43
18.66	49.90408	366281	PIELGRZYMOWICE	56349	Pielgrzymowice	43
18.25989	50.04361	390175	NIEBOCZOWY	56375	Nieboczowy	43
18.56258	50.01651	393188	SWIERKLANY DOLNE	56381	Swierklany Dolne	43
18.04948	50.99707	391989	GIERALCICE	56539	Gieralcice	43
18.56045	50.85131	390560	BORKI WIELKIE	56549	Borki Wielkie	43
18.07557	50.54011	528993	KAMIEN SLASKI	56576	Kamien Slaski	43
18.29968	50.51423	529095	STRZELCE OPOLSKIE	56580	Strzelce Opolskie	43
18.80172	50.47734	528584	TARNOWSKIE GￃﾓRY	56600	Tarnowskie Góry	43
18.7983	50.18401	528820	BUJAKￃﾓW	56650	Bujaków	43
18.78393	50.0313	385942	SUSZEC	56681	Suszec	43
18.83753	53.33806	153120	MGOWO	56761	Mgowo	43
19.49045	53.4854	146739	LEKARTY	56850	Lekarty	43
19.98614	53.43694	150806	LEWALD WIELKI	56861	Lewald Wielki	43
20.29071	53.43762	152091	JANUSZKOWO	56870	Januszkowo	43
20.59207	53.45024	146999	ZIMNA WODA	56877	Zimna Woda	43
20.83185	53.4207	162427	ROKLAS	56884	Roklas	43
21.12035	53.42009	370676	LIPOWIEC	56897	Lipowiec	43
21.32044	53.45332	146926	ZAWOJKI	56903	Zawojki	43
20.29671	53.34205	153247	SLAWKA MALA	56916	Slawka Mala	43
20.84437	53.31031	148877	BARANOWO	56953	Baranowo	43
20.98589	53.32212	156835	MACICE	56956	Macice	43
20.25602	53.18509	372576	NARZYM	56963	Narzym	43
20.42681	53.22997	161846	NAPIERKI	56966	Napierki	43
20.31984	53.58524	371894	MIERKI	56975	Mierki	43
20.58209	53.60556	371433	BUTRYNY	56979	Butryny	43
21.13746	53.59248	150010	JERUTKI	56994	Jerutki	43
20.83519	53.56063	373384	NOWY DWOR	57047	Nowy Dwor	43
21.35955	53.52863	146782	WYSOKI GRAD	57066	Wysoki Grad	43
21.76283	53.55771	162172	POGOBIE SREDNIE	57070	Pogobie Srednie	43
21.91026329	53.50318415	619674	LIPNICKEN (LIPNIKI)	57074	Lipnicken (Lipniki)	43
20.60013	53.75132	371631	KLEBARK WIELKI	-57081	Klebark Wielki	43
21.1372	53.75962	371995	RYBNO	57106	Rybno	43
20.88192	53.7337	370639	SAPLATY	57168	Saplaty	43
21.42952	53.68669	374724	KRUTYN	57181	Krutyn	43
21.77921	53.71354	150043	ZDORY	57183	Zdory	43
22.0058	53.66487	163079	RUDA	57186	Ruda	43
22.28693	53.67443	148370	DYBOWO	57191	Dybowo	43
22.49675	53.7134	151239	DLUGOSZE	57203	Dlugosze	43
21.8137	54.03961	148223	SULIMY	57219	Sulimy	43
21.49608	53.91673	149262	WEJDYKI	57232	Wejdyki	43
22.60346	53.982	162758	WILKASY	57258	Wilkasy	43
20.90833	53.9079	147117	CZERWONKA	57275	Czerwonka	43
21.79348	53.85397	162299	ZASTRUZNE	57298	Zastruzne	43
22.09887	53.8515	525018	SKOMACK WIELKI	57304	Skomack Wielki	43
22.76799	53.90479	149918	KILE	57318	Kile	43
22.76888	53.86728	148420	PRAWDZISKA	57321	Prawdziska	43
16.84976	52.24437	530189	MOSINA	57340	Mosina	43
17.09825271	52.23176989	543427	BNIN	57348	Bnin	43
17.09679	52.05779	153334	BINKOWO	57379	Binkowo	43
17.35772	52.04946	375115	KOLNICZKI	57381	Kolniczki	43
17.76	52.88	375646	JANUSZKOWO	57394	Januszkowo	43
16.85605	52.74058	371805	DABROWKA LUDOMSKA	57406	Dabrowka Ludomska	43
17.96099	52.68519	148364	WIECANOWO	57407	Wiecanowo	43
18.57039	52.84851	375375	Grabie	57397		43
16.21773	50.43484	529700	Słone	55528	Słone	44
17.97151324	49.93284964	626655	GROß HOSCHÜTZ (VELKE HOSTICE)	56290	Groß Hoschütz (Velke Hostice)	44
18.22959398	49.8566231	626639	ELLGOTH-HULTSCHIN (OSTRAVA-LHOTKA)	56344	Ellgoth-Hultschin (Ostrava-Lhotka)	44
14.38642	46.4715	5758	ZELL-PFARRE	44317	Zell-Pfarre	45
3.431242233	51.26002229	143646	Heille	I125a	Heille	100
3.90749545	51.26923919	145660	Axel	I140p	Axel	100
3.42188803	51.36212055	143843	Cadzand	I103p	Cadzand	100
3.614139253	51.37486988	144996	Slijkplaat	I110a	Slijkplaat	100
3.907423568	51.42509917	146503	Hoedekenskerke	I095p	Hoedekenskerke	100
4.115711421	51.43098565	146231	Krabbendijke	I101p	Krabbendijke	100
3.437806902	51.52574657	145112	Westkapelle	I058p	Westkapelle	100
3.591725097	51.55190709	145233	Serooskerke	I062a	Serooskerke	100
3.84011865	51.60066066	146176	Colijnsplaat	I048p	Colijnsplaat	100
4.099289929	51.6059853	146717	Sint Annaland	I055p	Sint Annaland	100
4.390034372	51.56674828	146232	Kruisland	K173a	Kruisland	100
4.611233497	51.64821813	144336	Zevenbergen	K155p	Zevenbergen	100
4.916360967	51.65202635	144107	Oosteind	K162a	Oosteind	100
3.716262833	51.68748655	145672	Burgh	I032p	Burgh-Haamstede	100
3.8035958	51.72891258	145851	Oudendijke	I031a	Scharendijke	100
4.09505051	51.75462133	144824	Dirksland	I023p	Dirksland	100
4.368371299	51.75170628	146375	Zuid-Beijerland	K086p	Zuid-Beijerland	100
4.611970311	51.78068753	146247	s-Gravendeel	K093p	'S-Gravendeel	100
4.921140981	51.77172811	146558	Nieuwendijk	K101a	Nieuwendijk	100
4.058703331	51.88014226	146389	Rockanje	I008p	Rockanje	100
4.335029469	51.91068391	145182	Vlaardingen	K042a	Vlaardingen	100
4.63602725	51.93543516	143545	Ouderkerk aan den IJssel	K012p	Ouderkerk Aan den Ijssel	100
4.883513659	51.94641866	143807	Willige Langerak	K022p	Willige Langerak	100
4.296652304	52.07957742	521091	Den Haag	D005p	Den Haag	100
4.724747784	52.1086318	145252	Zwammerdam	E179p	Zwammerdam	100
4.851249891	52.11363855	146022	Zegveld	E181p	Zegveld	100
4.413226928	52.2093191	144971	Katwijk aan Zee	E133p	Katwijk Aan Zee	100
4.594873686	52.23810464	146403	Abbenes	E138b	Abbenes	100
4.79640398	52.24084362	144195	De Kwakel	E147a	De Kwakel	100
4.631238784	52.45836864	145331	Velsen	E080a	Velsen	100
4.834876477	52.41368218	144727	Zaandam	E086p	Zaandam	100
4.620300714	52.61816899	146091	Egmond aan Zee	E041p	Egmond Aan Zee	100
4.823230073	52.60746422	143974	Stompetoren	E047a	Stompetoren	100
4.741464327	52.7715851	145249	Sint Maarten	E010p	Sint Maarten	100
4.919058619	52.88739949	146280	Westerland	E005p	Westerland	100
4.811994758	53.07451283	145403	De Waal	A009p	De Waal	100
5.220093347	51.36767265	143777	Bladel	K218p	Bladel	100
5.157112713	51.41369342	143862	Lage Mierde	K214p	Lage Mierde	100
5.147549461	51.62031499	143684	Udenhout	K165p	Udenhout	100
5.131867384	51.82567225	146128	Herwijnen	K104a	Herwijnen	100
5.091820987	51.9486856	144267	Hei- en Boeicop	K035p	Hei-En Boeicop	100
5.129793429	52.09992915	146378	Utrecht	E192p	Utrecht	100
5.112558984	52.26849291	146405	Ankeveen	E124p	Ankeveen	100
5.047608272	52.45717803	144491	Monnickendam	E091p	Monnickendam	100
5.058996683	52.6410706	146670	Hoorn	E058p	Hoorn	100
5.088129176	52.72684238	145123	Oostwoud	E031a	Oostwoud	100
5.029973398	52.93358851	144798	Den Oever	E003a	Den Oever	100
5.68915	50.84924	521062	Maastricht	Q095p	Maastricht	100
5.433174159	51.30389023	146024	Borkel	L281p	Borkel	100
5.478751353	51.46562394	1034562	Woensel	L226p	Woensel	100
5.424513192	51.66387785	144973	Middelrode	L177c	Middelrode	100
5.437702389	51.80537037	143598	Lith	L093p	Lith	100
5.430311674	51.96556794	145302	Maurik	L003p	Maurik	100
5.389444703	52.14976381	146352	Amersfoort	F165p	Amersfoort	100
5.384877779	52.25634727	145271	Spakenburg	F121p	Bunschoten-Spakenburg	100
5.213639001	52.66352245	143596	Venhuizen	E040a	Venhuizen	100
5.290435929	52.70661299	144786	Enkhuizen	E040p	Enkhuizen	100
5.302439304	53.39428642	144883	Midsland / MidslÃ¢n	A001p	Midsland	100
5.74358329	50.86731168	146659	Amby	Q102p	Sint Antoniusbank	100
5.737758762	51.20425801	146242	Stramproy	L318p	Stramproy	100
5.727453935	51.28688412	146033	Laar	L288b	Laar	100
5.66751977	51.48495955	144229	Helmond	L237p	Helmond	100
5.686296333	51.68313802	144478	Oventje	L157a	Oventje	100
5.657414504	51.80133086	146576	Ravenstein	L102p	Ravenstein	100
5.666498441	51.96929668	146682	Wageningen	L010p	Wageningen	100
5.590091491	52.14803183	145454	Barneveld	F170p	Barneveld	100
5.614504444	52.2657905	145106	Putten	F124p	Putten	100
5.599643493	52.66470724	143944	Urk	F077p	Urk	100
5.581228748	53.25458335	146048	Minnertsga	B046a	Minnertsga	100
5.983634461	51.33728231	145026	Panningen	L290p	Panningen	100
5.976956997	51.51404071	144301	Leunen	L211p	Leunen	100
5.924248765	51.83126921	144334	Beek	L116p	Beek	100
5.915060627	51.99181954	145027	Arnhem	L023p	Arnhem	100
5.88775916	52.12439435	146596	Hoenderloo	F173p	Hoenderloo	100
5.840773713	52.33494823	146325	Vierhouten	F128p	Vierhouten	100
5.909334767	52.45371291	145268	Oldebroek	F102p	Oldebroek	100
5.778810825	52.63620696	145629	Ens Schokland	F079p	Ens	100
5.83835011	52.79710227	146017	Kuinre	F052p	Kuinre	100
5.775810147	53.45506575	144597	Nes	B002p	Nes	100
6.162293231	52.01039837	144045	Drempt	F207p	Drempt	100
6.197620163	52.14822927	145782	Zutphen	F179p	Zutphen	100
6.157124359	52.29747328	144644	Diepenveen	F132p	Diepenveen	100
6.137812633	52.4484356	144172	Windesheim	F106p	Windesheim	100
6.193451543	52.61822596	146335	Rouveen	F086p	Rouveen	100
6.125742241	52.79473406	144263	Steenwijk	F060p	Steenwijk	100
6.132926723	52.94488636	144228	Oldeberkoop	F021p	Oldeberkoop	100
6.523611931	52.01556907	146639	Zieuwent	G279a	Zieuwent	100
6.419410588	52.16363949	145917	Lochem	G246p	Lochem	100
6.416218399	52.28895797	145668	Rijssen	G197p	Holten	100
6.445708104	52.48130355	145412	Archem	G139a	Arriën	100
6.434924507	52.65093544	144395	Linde	G091d	Linde	100
6.370033378	52.84314228	146088	Dwingeloo	G024p	Dwingeloo	100
6.349023912	53.12812452	145665	Zevenhuizen	C145p	Zevenhuizen	100
6.393691548	53.31128363	144723	Oldehove	C063p	Oldehove	100
6.423599937	53.40824109	145772	Wierhuizen	C023a	Hornhuizen	100
6.750462484	52.16495469	145051	Haaksbergen	G257p	Haaksbergen	100
6.669975935	52.36283763	145769	Almelo	G173p	Almelo	100
6.67491635	52.62053024	146427	Gramsbergen	G094p	Gramsbergen	100
6.654167989	52.84264476	144496	Orvelte	G031p	Orvelte	100
6.647972796	52.98481369	143550	Rolde	G007p	Rolde	100
6.629112508	53.13832591	145980	Glimmen	C148a	Glimmen	100
6.656254782	53.30412519	144932	Sint-Annen	C070a	Sint Annen	100
6.697072037	53.44888703	144034	Valom	C001b	'T Lage Van De Weg	100
6.882702773	52.70629847	145522	Amsterdamscheveld	G079a	Amsterdamscheveld	100
6.895607041	52.79807474	146564	Emmen	G058p	Emmen	100
6.957796361	52.96899134	145347	Nieuw-Buinen	G012a	Nieuw-Buinen	100
6.874144899	53.13491374	145192	Muntendam	C156p	Muntendam	100
6.948901528	53.31096256	143595	Weiwerd	C081p	Weiwerd	100
6.835669567	53.39464199	144262	Spijk	C042p	Spijk	100
7.168883671	53.11842902	144517	Bellingwolde	C165p	Bellingwolde	100
6.701178563	52.02338364	144910	Meddo	G285p	Meddo	100
4.46861	51.46765	13051	Essen	K189p	Essen	100
4.60371	50.77007	14130	Terlanen	P133a	Terlanen	100
4.80425	51.47411	13464	Meerle	K191p	Meerle	100
4.78596	51.26409	13766	Wechelderzande	K234p	Wechelderzande	100
4.86004	51.14384	13240	Olen	K305p	Olen	100
4.83152	50.98386	11357	Aarschot	P025p	Aarschot	100
4.92041	50.76668	11061	Oudgaarden	P154p	Outgaarden	100
5.0415	51.44689	13584	Poppel	K196p	Poppel	100
5.08438	51.26744	13683	Retie	K241p	Retie	100
5.116667	51.183333	10967	Genendijk	K314a	Gompel	100
5.07077	50.93453	12054	Loksbergen	P047p	Loksbergen	100
5.13471	50.77835	11033	Velm	P174p	Velm	100
5.39486	51.15397	14294	Eksel	L353p	Eksel	100
5.36828	50.99147	12322	Zonhoven	Q001p	Zonhoven	100
5.40039	50.83775	12104	Guigoven	Q079p	Guigoven	100
5.59446	51.14056	12493	Bree	L360p	Bree	100
5.57881	51.00083	13903	As	L417p	As	100
5.96238	50.70687	12909	Montzen	Q253p	Montzen	100
3.45959	50.96314	11343	Gottem	O009p	Gottem	100
3.6086	50.84259	11842	Anzegem	O182p	Volkegem	100
3.68879	51.1923	11317	Oosteeklo	I163p	Oosteeklo	100
3.79689	51.05594	13234	Destelbergen	I243p	Destelbergen	100
3.81	50.888889	11986	Elene	O112p	Elene	100
4.05382	51.02445	11201	Appels	I261p	Appels	100
4.05484	50.87561	12461	Iddergem	O149p	Iddergem	100
4.02848	50.72475	12095	Herne	O275p	Herne	100
4.25741	51.21318	10741	Beveren	I178p	Beveren	100
4.29915	51.0696	10908	Kalfort	I268a	Kalfort	100
4.339	50.85504	12471	Sint-Jans-Molenbeek	O178a	Molenbeek-Saint-Jean	100
4.34415	50.74468	13822	Sint-Genesius-Rode	P198p	Sint-Genesius-Rode	100
2.69941	51.09952	12815	Wulpen	55045/H051p	Wulpen	100
2.71791	50.92675	11745	West-Vleteren	55005/N024p	Westvleteren	100
2.77181	50.78209	10904	Loker	N116p	Loker	100
2.91267	51.23125	11940	Oostende	H016p	Oostende	100
2.97816	51.09018	12915	Koekelare	55036/H061p	Koekelare	100
2.95094	50.97788	13516	Houthulst	55022	Houthulst	100
3.0421	50.77736	10618	Wervik	N130p	Wervik	100
3.14213	51.30429	13510	Uitkerke	H005p	Uitkerke	100
3.19231	51.15532	14011	Loppem	55044/H068p	Loppem	100
3.2671	50.9948	12089	Pittem	N041p	Pittem	100
3.26509	50.82804	12591	Kortrijk	55023/N141p	Kortrijk	100
4.45861	51.22039	11459	Deurne	K245p	Deurne	100
4.579444	51.062778	14327	Onze Lieve Vrouw Waver	K332p	Onze-Lieve-Vrouw-Waver	100
4.54863	50.94176	13625	Kampenhout	P018p	Kampenhout	100
9.736882154	55.26116264	546857	AARￃﾖ (ￃﾅRￃﾘ)	47114	Aarö (Årø)	12
14.14214	51.79233	120707	BABOW	56462	Babow	41
17.15526	52.9214	150943	ZON	53549	Zon	43
19.21844	50.17418	528306	MYSLOWICE	53561	Myslowice	43
16.43539	47.26288	266	SCHACHENDORF	43859	Schachendorf	46
