Index	Bogennummer	REDE_Namen	Sprache	WS28::Transliteration WS 28
st	52854	Drzezewo	1	Ji döwe nich son Kingerei'e driewe.
st	52865	Niebedzino	1	Ju derwe nich sone Kinderi driewe
st	52871	Dabrowka Wielka	1	Juh därwe nich sohne Kinderie driewe
st	52881	Luzino	1	Ju derwe nicht sone Kinderie driwe.
st	52887	Pogorze	1	Ju derwe nich sone Kinderien drüwe
st	52896	Bialogora	1	Juh dorwae nich sonae Kinderei driwae.
st	52905	Karwenbruch	1	Jie derwe nicht sone Kindereien driewen.
st	5291	Gorki Noteckie	1	Je derwe nich son Kingerein driwe.
st	52913	Wladyslawowo	1	Ju darwe nich solche Kinderei driwe.
st	52915	Lebieniec	1	Ju derwe nich mehr sone Kinderie driewe.
st	52927	Zelazna	1	Juh' derwa nich son Kinderi driwa.
st	52936	Tylowo	1	Ju derwe nich so ne Kinderie driwe.
st	5305	Rapin	1	Ji därwen nich sone Kinnereien driwen
st	5315	Pilka	1	Ji dafj son' Kinderik nich driwe.
st	5316	Rzecin	1	Ji daro ne son Kinnerenko driwo.
st	532	Zulawka Sztumska	1	Sohne Faye braucht er mehr nich mormachn.
st	5322	Tarnowko	1	Ji daro ne son Kineriggio driwo
st	5374	Groß Golle (Golaszewo)	1	Ji darä nich son Kinderign drüwe
st	5386	Lubicz	1	Jie dare ni son Kinerige driwe.
st	5397	Slonow	1	Ji dare ne so'n Kinnerie driewe.
st	5402	Huta Szklana	1	Ji darŏ ne soŏn Kinnerigg driwŏ.
st	5409	Marienbusch	1	Ji darô nî son Kinerigô driwô.
st	5421	Ostrowki	1	Ji daro ni so Kinnerigge triwe.
st	54871	Neuarad (Aradu Nou)	1	Ihr deaft nit Kindereie treiwe.
st	54873	Bistritz (Bistriţa)	1	Er terft nät esutchen känderåen draebn.
st	54878	Arzis (Artsyz)	1	Ihr dárft so ne Kendereia net treiba.
st	54897	Wolfswinkel (Wilczy Kat)	1	Ji deäwe nech soun Kinnerigg drijwe
st	549	Przecmino	1	Schie döve nich imme son Kinĕrij driwe.
st	54901	Zarobka	1	Ji da͡äre nech son Kinnerigg drijwe
st	54902	Brzozowka	1	Ji däwe nech son Kinespälkes driewe.
st	54906	Brzezno	1	Ji dewe nech sohn Kinnerig driewe.
st	54909	Zbojenko	1	Gih dewe nech son Kinerich driwe
st	5491	Brzezno	1	Ji daro gaune son Kinnetög doo.
st	54912	Siemiatkowo	1	Ji dēwe nech sohn Kinerigche driewe.
st	54913	Sompolno	1	Chü däch ny son Kinorigio triwo. 
st	54914	Sächsisch Regen (Reghin)	1	Der terft nät efu schee Känderain dreim.
st	54915	Elek (Elek)	1	[nicht übersetzt]
st	54916	Freidorf bei Temeschwar	1	Ihr derft nit so Kinderein treiwe
st	54917	Sarata (Sarata)	1	Ihr dèrfét nét solche Kéndérniå dreibå.
st	54918	Scheindorf (Sâi)	1	Iehr tef[?]d korrigiert it so-e Kinderei trajbe.
st	54919	Fünfkirchen	1	Es teafts net solche marekstike traibn
st	54921	Iklad	1	Ochtuntzwanzik. Esz te͜arfz net sŏlchasz Khindaspl treim.
st	54922	Sanktanna (Sântana)	1	Toi teráft net só kindisé sáhá treiva.
st	54924	Martinsdorf (Metiş)	1	Er terft net e̊selle̊ K̄ängderåe̊ treiwe̊n.
st	54926	Bentschek (Bencecu De Sus)	1	Tir terft net solche Kinnereie treiwe
st	54929	Agnetheln (Agnita)	1	Ir tiarfst net esialln Käinderoen dreimen. 
st	54930	Gottlob	1	Ihr derfé nit solchi Kinereie treiwé
st	54932	Klein-Schemlak (Semlacu Mic)	1	Ehr dirft net so Kinnereie dreiwe
st	54933	Sankt Andreas (Sânandrei)	1	Dir derfft nett so Kinnereie treiwe.
st	54935	Neuwerbas (Novi Vrbas)	1	Der terfs khe so Khinereie treivə. 
st	54937	Groß Scham/Freudenthal (Jamu Mare)	1	Ihr derft net so Kinnerei treiwe
st	54938	Torschau (Savino Selo)	1	ëar ta͑rfe khe͑ so khinara̹e-ã̷́ traewĕ̷̃
st	54939	Weprowatz (Kruščić)	1	Ir tärfd khõ solxi kindraͥe måxe (traͥewe)
st	54941	Neue Weingärten (-)	1	Ihr derft net sone Kendereia treiba.
st	54942	Seimeny (-)	1	Ihr derfn ne̽tt so̰ne Kendèrei[e?] dreibe.
st	54943	Neubeschenowa (Dudeştii Noi)	1	Deir derft neit sälch Kein'rei'n treiw'n.
st	-55055	Oborki	1	Ji derfe nech son Kinderigj driwe.
st	-55064	Zale	1	Ji dürfe nech solche Chine[??]erenne drieve.
st	-55066	Zuromin	1	Ihr durft nicht solche Kindereien treiben.
st	-55070	Grudusk	1	Ihr dürft nicht solche Kindereien treiben.
st	-55072	Ostroleka	1	Ihr dürft nicht solche Dummheiten machen. 
st	-55081	Ciechocinek	1	Ji köhne nech sohn Kinnerigge driewe.
st	-55091	Skepe	1	I dijewe nech son Kinnerich driwe
st	55094	Gradzanowo Koscielne	1	Ju därft nech sone Kinerej driewe.
st	-55096	Modelka	1	Ji dewe nech su Kinnerich driewe.
st	-55099	Makow Mazowiecki	1	Ji darft nie sohn Kindlichreio triebo.
st	55106	Susk	1	Ji diere nech soun Kinnerije triwa.
st	-55107	Zawidz Koscielny	1	Ji déive nech soken Kinerich trive.
st	55109	Kondrajec Szlachecki	1	Ihr darft nicht Kinneränke driewe.
st	-55110	Kicin	1	Ji döwä nech sohn Kinnärie triewä
st	55111	Szostka	1	Ihr dürft solche Kinderrenken nicht machen.
st	-55113	Kujawka	1	Ehr dirft net so komisch sei!
st	55116	Osiek	1	Ji döwe nech sohn Kinerige driewe.
st	-55117	Nowe Karwosieki	1	Sie dieve nech Damelich drieve.
st	-55129	Lenie Male	1	Gi dewe nech Kinnesache drüwe
st	-55133	Meczenino	1	Ju sollt nich solchit Kinderspel muoki.
st	-55135	Dzierzaznia	1	Ihr derft nich solche Kindereien treibn.
st	-55137	Konary	1	Ji darft nech sone Kinderanke driwe.
st	-55139	Kozy	1	Ji dare ne se͜on Dö̆sheetŏ driewŏ.
st	55140	Zglowiaczka	1	A. Ihr (könnt) kennt nicht solche Kindereien machen. B. Ihr derfat sotche Kendereia net treiba.
st	55163	Grabkowo	1	Jik salt nich solch Kinweino driwo.
st	-55164	Wieslawice	1	Jie daf nech so Kinnerenne treiben.
st	-55166	Budy Borowickie	1	Ji dewe nech son Kindjet driewe.
st	-55169	Orszymowo	1	Jï döwe ne son Kinnerigge drïewe.
st	-55171	Nowy Dwór Mazowiecki	1	Yi dewe nech son Kineriche driwe.
st	-55173	Kozie Glowy	1	Ihr derft nich süne Kinderei traïben.
st	-55177	Brdow	1	Es derft's net selchene Kindastickeln treibn.
st	-55181	Psary	1	Ji dare̊ ne̊ son' Kinnerige̊ driewe̊.
st	-55187	Nowa Wies	1	Ji dewe näch son Kinnerije driwe.
st	-55189	Miszory	1	Ji däwe nech son Kinnerrej driewe.
st	5519	Berka v.d. Hainich	1	Deu derft nett solche Kinderei tieb (!)
st	-55191	Secymin Polski	1	Ji diärfe mi nöch sun Knerich driefe.
st	55210	Niechcianow	1	Ihr dürft nicht solche Dummheiten machen. 
st	-55216	Kaptury	1	Ji diewe nech son Kinerej driewe.
st	-55218	Stare Miasto	1	Ihr därft nich süne Kindereien treiben!
st	-55226	Tarnowka	1	Ihr derft nicht solche Dummheiten machen.
tu	-55238	Zychlin	1	Ihr derft nicht solche Kinderreien treiben.
tu	-55240	Kopojno	1	Iehr derft nich sone Dummheïten machen
tu	55244	Natalia	1	Ihr dürft nicht so Dummheiten machen – nicht so dämlich sein.
tu	55252	Potrzaskow	1	Ihr dürft nicht solche Kindereien (Kinderspiele) treiben. 
tu	-55254	Szamow	1	Ihr derfet net so was mache.
tu	-55258	Wierzchy	1	Ihr derft nich sone Kinderrein triben
tu	-55261	Gadowskie Holendry	1	Ihr derft nicht solche Kindereien treiben.
tu	-55262	Turek	1	Ihr dürft nich so kindisch sein.
tu	-55266	Sarbice	1	Je schäle nij Dummhiete driwe.
tu	-55269	Zimne	1	Ji kenne ne soon Kinerig driwe
tu	-55270	Leczyca	1	Ehr derfen netde so Dummheide dreiwe.
tu	55271	Piatek	1	Ejr terfen net so kindisch sein.
tu	-55300	Goliszew	1	Ihr derft net so Kinnereien treibe.
tu	55305	Poroze	1	Sune Tummheet sellt ihr goar nich machn.
tu	-55306	Rzymsko	1	Ihr dirft nich' solche Dummheiten (treiben) machen.
tu	-55308	Baldrzychow	1	Ihr derft nich sone Kinderein treiben.
tu	55320	Sanie	1	Ihr deft nich sone Kindersachen machen.
tu	-55322	Marianow	1	Ihr dürft nicht so kindisch sein.
tu	-55326	Jozefow	1	Ihr dirft nicht solche Kindereien treiben.
tu	55330	Morawki	1	Dits derfts nid secho Kindrein treim.
tu	-55331	Rzepiszew	1	Ihr derft nich solchen Schabernak treiben.
tu	-55338	Justynow	1	Ihr derft nich so kindatschatschlig sein.
tu	-55344	Slomkow Suchy	1	Ihr deaft net sechane Kindereien (Ausdruck dafür fehlt) traim.
tu	-55349	Markowka	1	Ia derft nich solche Kin[dereß]ien treibn.
tu	-55350	Rzgow	1	Er dürfen net solche Kinnereie treibe.
tu	-55354	Laznowska Wola	1	Ihr derft eich nich so kindisch halten.
tu	-55359	Kiebitztal (Kuznica)	1	Ihr derfts net solchene Kindereien treib'n.
tu	-55360	Ostrow	1	Ihr dürft nicht immer solche Dummheiten treiben.
tu	-55361	Wielka Wies	1	Ihr dürft nicht so dumm nützen.
tu	-55362	Suchcice	1	Mecht nicht solch Spieleri, spielt sich nicht so.
tu	-55363	Siemkowice	1	Ihr darft net sone Kendereia treibn.
tu	-55365	Dobroslaw	1	Ihr dürft nicht so schlecht sein.
tu	-55366	Belchatów	1	Ihr derft nich solche Bälgereien treiben.
tu	-55373	Luszczanowice	1	Solche Kindereien dürft ihr nicht treiben.
tu	-55375	Ozarow	1	Ihr dürft nich solche Kindereien treiben.
tu	-55376	Jaworzno	1	Ihr derft eich nich so kindisch haben.
tu	-55377	Natolin	1	Ihr dürft nich sulche Kinderei treiben.
tu	-55382	Czarny Las	1	Ihr derft net solli Tummheite treibe.
tu	-55383	Huta Stara A	1	Her darft ni sette Kinderein treibn.
tu	55384	Myszkow	1	Ihr dürft nicht solche Kindereien treiben.
tu	55387	Dabrowa Gornicza	1	Ihr dürft nicht solche Dummheiten treiben.
tu	-55389	Kwaczala	1	Ihr derft net solche Kindereie dreiwe.
tu	-55394	Freistadt (Fryštát)	1	Seid nicht so kindisch!
tu	-55408	Bistritz (Bystrice Nad Olsí)	1	Ihr dürft nicht solche Kindereinen machen.
tu	-55411	Radziechowy	1	Deis derft's nit soa Kinnerspiel moach'n.
tu	-55415	Skomlin	1	Ihr dürft nicht solche Kindereien treiben.
tu	-55416	Kamesznica	1	Diet's därft's niät seche Kinnerei'n treib'n!
tu	-55418	Schönwalde (Wrzosy)	1	Ji dewe nich son kinerich driewe.
tu	-55425	Wyszewo	1	Jie däwe nich son Kienersträck treiben.
tu	-55522	Nojewo	1	Ihr dürft nicht solche Kinderreien treiben.
tu	5717	Illeben	1	Ihr därft nech selche Kengeräin tribe.
tu	573	Lykowo	1	Jî dörre nich sôn Kînesträ̂k drîwe.
tu	5730	Gebesee	1	Ihr darft nech soddche Kinnerei’n driebe.
tu	5752	Thalborn	1	Jhr därft nech selche Kinereien treibe.
tu	5774	Nirmsdorf	1	Dr därft keene Spälerein treibe.
tu	5810	Crölpa-Löbschütz	1	Ihr darft nich sulche Kingerrein treibe.
tu	5827	Krössuln	1	Ihr därft nich sulche Kingerei treibe.
tu	584	Dunowo	1	Ji diöwa nich son Kinneriega driwa.
tu	5863	Michelwitz	1	D'r därft nich sitte Kängerein treibe.
tu	5867	Hollenbach	1	Dieh derft nich su Kinnereein triebe.
tu	5875	Schlotheim	1	Ihr müßt nich solche Kingereien trieben.
tu	6074	Obertopfstedt	1	Döi tärft nech selche Kingeräin triebe.
tu	6089	Etzleben	1	Ehir derft nech selche Kingeräien triebe.
tu	6105	Allerstedt	1	Ihr därft nich silche Kingerei'n treiwe.
tu	6116	Gleina	1	Ihr därft nich sulche Kingerei treibe.
tu	6129	Kleinkayna/Kleinkaina	1	Ihr derft nich sulche Kinnereien treibe.
tu	6168	Rehbach	1	Ihr düeft nich solche Kindereien treibn.
tu	6171	Mengelrode	1	De derft nitt solche Kindereggen trieben.
tu	6185	Kirchworbis	1	Die derft nit solche Kinnrstreiche triwe.
tu	6196	Grosswenden	1	Ih (Dieh) derft nich sa (salche) Kingereien triewe.
tu	6341	Auleben	1	De derft nich selche Kingere|ien triebe.
tu	6359	Hackpfüffel	1	Ihr därft nich suolche Kingerrëën triewe.
tu	6371	Mittelhausen	1	Ihr därft nich solche Kingereien treibe.
tu	6388	Stedten	1	Ihr därft nich sulche Kinnerei'n treim'n.
tu	6400	Ammendorf	1	Ihr därft nich suliche Kinnere͜i'n dreim͜'n.
tu	6418	Glesien	1	Ihr derft nich solche Kinnereien treiben.
tu	6426	Zwinge	1	Jie dürwet nich sau Kinrie triem.
tu	6472	Stolberg (Harz)	1	Ihr dörft nich solche Kingerei triebe.
tu	6577	Walkenried	1	De derft nich son'ne Kindereïje tribe.
tu	6593	Königerode	1	De därfd nich sonne Kingereen driewen.
tu	6610	Vatterode	1	Ihr därft nich sunne Kingerein treib'n.
tu	6630	Freist	1	Ihr därft nich sohne Kinnerreien treiben.
tu	6656	Drehlitz	1	Ihr derft nich solche Kinnerrein treim.
tu	6660	Möst	1	Ihr därft nich solche Kinnereien treim.
tu	6682	Ramsin	1	Jhr derft nich sonne Kinnerei'n treim.
tu	6690	Braunlage	1	Jie dörben nich sonne Kinderien drieben.
tu	6705	Rieder	1	Ji darm'n nich saune Kinderrieen drieb'n.
tu	6793	Riefensbeek	1	Ji därwet nich koike Kinderien drïmen.
tu	6801	Neuwerk	1	Gie derben nich sanne Kinderrieen drieben.
tu	6821	Aschersleben	1	Jih darwet nich sonne Kinderieen driewen.
tu	6831	Gröna	1	Ihr darft nich sonne Kindereien treiben.
tu	6848	Elsdorf	1	Ihr dirft nich sonne Kinnereien treiben.
tu	688	Pregowo Zulawskie	1	Ji därfe nich sone Kingerie driewe.
tu	6891	Danstedt	1	Jie döhrt nich sau 'ne Kinderie drieben.
tu	6960	Abbenrode	1	Jie diërt nich saune Kinderien drieben.
tu	6981	Emersleben	1	Jie dörft nich sonne Kinderien drieben.
tu	6995	Egeln	1	Ji derpen nich sonne Kinderien driwen.
tu	7007	Eickendorf	1	Jü dormen nich sonne Kinneri’en drieben. (driemen.)
tu	7022	Kämeritz	1	Jei därb'n nich sonne Kinderei'n drieb'n.
tu	7033	Natho	1	Jä darmen nich sonne Kinnerräen trieben.
uv	7180	Liemehna	1	Ihr därft nich sulche Kindereien treim.
uv	7198	Röcknitz	1	Ihr därft nich solche Chindereien treibn.
uv	7212	Lausa	1	Jar derft nich sulche Kindereien treim.
uv	7225	Kosilenzien	1	Är därft nich sulche Kindereien treiben.
uv	7246	Kahla	1	Ihr dörft nich süne Kindereien treiben.
uv	7253	Ruhland	1	Ihr derft nich solche Kinereien treiben.
uv	7263	Lauta	1	Ihr derft nich solche Kinderei'n treiben.
uv	7363	Brösa	1	Ihr därft nich sunne Kindereien treiben.
uv	7371	Falkenberg	1	Ihr derft nich sulche Kindereien treiben.
uv	7384	Rosenfeld	1	Ihr derft nich solche Kindereien treiben.
uv	7394	Wiederau	1	Ähr derft nich sone Kindereien treib'n.
uv	74	Gwiezdzin	1	Jü dawe ni so'n Kindereie driwe
uv	7412	Lugau	1	Ihr derft nich sonne Kindereien treiben.
uv	7427	Dollenchen	1	Ihr derft nich solche Kindereien treiben
uv	743	Rudki	1	Gi döra ni soen Kinerieg driewa.
uv	7435	Petershain/Neupetershain	1	Ihr derft nicht solche Kindereien treiben.
uv	748	Budy	1	Ji döwä ni son Kinnerig driwä.
uv	7529	Schleesen	1	Ihr derft nich' sonne Kinnereien treib'n.
uv	7546	Bleddin	1	Gäht doch nich sonne Flagsereien an.
uv	7562	Klossa	1	Gi derben nich sonne Kindereien trieben.
uv	7576	Werchau	1	Ji därfen nich sonne Kindereien driem.
uv	7586	Wendisch Drehna/Walddrehna	1	Jei derft nich sone Kindereinen drieb'n.
uv	7596	Schlabendorf	1	Ihr derft nich solche (sone) Kinderein treiben.
uv	760	Zakrzewo	1	Gÿ dawa nie son Kinnerige drive.
uv	7688	Straach	1	Je derb'n nich sonne Kingereien trieb'n.
uv	769	Nowy Dwor	1	Ji dawa nich son Kinareiga drewa
uv	7696	Rahnsdorf	1	Iä darbn nich sonne Dummheten triwn.
uv	7710	Rohrbeck	1	Jei derben nich sonne Kingera͡ien drieb'n.
uv	7721	Wahlsdorf	1	Jei därwe nich sonne Kingereien driewen.
uv	7732	Hohendorf	1	Jei dörben nich sone Kinderei drieben
uv	7747	Treppendorf	1	Ihr derft nich soone Kindereien machen.
uv	7758	Sacrow	1	Ihr derft nich solche Kindereije treiben.
uv	7964	Zedtlitz	1	Är darft nich sulche Kängerei treibm (treim).
uv	7979	Hohnbach	1	Iär durft nich siche Kinderein treim.
uv	80004	Grindelwald	1	Iehr derft nid settig Chinderijen tryben.
uv	80023	Bosco	1	Ér tufut net daru Chindišpéli mochchu.
uv	8011	Ziegra	1	Ehr dürft nich silche Kingerein treim.
uv	803	Lunawy Male	1	Gi dörf dä nicht son Kinnärig driwä
uv	8032	Rausslitz	1	Aehr darft nich siche Kingerein treib'n!
uv	8055	Coswig	1	Ähr därft ni siche Kinderein treim.
uv	8075	Langebrück	1	Ihr dürft nĭ siche (silche) Kindereien treib(e)n. (in nicht das i sehr kurz.)
uv	8092	Frankenthal	1	Ihr derft ne söcke Kindereien treiben.
uv	821	Bukowiec	1	Ii döwe nich so'n Kinerig driewe.
uv	8272	Fuchshain	1	Är derft nich sulche Kingerei treim.
uv	8289	Nerchau	1	Ihr därfd nich sulche Kindeoreien dreim.
uv	83	Charzykowy	1	Ju dawe ni sohen Kinerig driwn.
uv	8305	Limbach	1	Ehr derft nich silche Kingerein treim.
uv	8321	Mergendorf	1	Ähr därfd nich siche Kingerreihn treim.
uv	8345	Rostig	1	Ehr durft nich silche Kindereien treiben.
uv	8358	Steinborn	1	Ihr dirft nie sitte Kinderein treim.
uv	8368	Bernbruch	1	Ihr darft nu sulche Kinderein treibn.
uv	8505	Dretschen	1	Ihr do͡arft nä siche Kindereien treiben.
uv	8519	Kittlitz	1	Ihr dürft nä siche Kindereien treib'n.
uv	8532	Kunnerwitz	1	Sed og ne su kindsch.
uv	8546	Siekierczyn	1	Ihr dirft ne siche Kinderein dreib’n.
uv	8560	Wolbromow	1	Ihr dürft nä sitte Kindereia treib'n.
uv	8574	Pieszkow	1	Ihr dürft keen suan Kinderä träba.
uv	8590	Prusice	1	Ihr de['r?]ft nĭ sullche Kinderei'n treiba.
uv	8614	Ogonowice	1	Eir dürft nich sulche Kindereien treiba.
uv	8716	Förstgen	1	Ihr dürft nicht solche Kindereien treiben.
uv	8726	Ober Horka I	1	Err dürft nu sulche Kinderei'n treiben!
uv	8736	Wegliniec	1	Ihr dürft ne sulche Kindschheoten treiben.
uv	8740	Kierzno	1	Ihr durft nich süche Kingdereien treiben
uv	8751	Szczytnica	1	Ihr darft ni s[u]lche Kinderrein treiba.
uv	8762	Göllschau (Goliszów)	1	Ihr dirft nie sulche Kinderreien treiben.
uv	8777	Bieniowice	1	Ihr dürft nie sulche Kinderrehn trebn.
uv	880	Strzeczona	1	Jie döwe ne sunn Kinneriege driewe.
uv	8852	Klein Priebus	1	Ihr mißt ni sulche Kindereien mach'n.
uv	8858	Okraglica	1	Ihr dürft nie sulche Kinderei treiben.
uv	8865	Koberbrunn	1	Err dürft ne sulche Kinderei träben.
uv	8870	Armadebrunn (Studzianka)	1	Ihr dirft nie solche Kinderreen treb'n.
uv	8878	Trzmielow	1	Eihr derft ne sulche Kindereen treben.
uv	8888	Skladowice	1	Är dürft nich sulche Knidereen treben. 
uv	895	Jelencz	1	Ji dawe ni soa Kinnespell driewe.
uv	8972	Cantdorf	1	Ihr sollt nich solche Kindereien treiben.
uv	8981	Eichwege	1	Ihr derft nich sone Kinderein machen.
uv	899	Iwiec	1	Gie dawa ni son Kinariga driewa.
uv	8990	Jedrzychowice	1	Ihr dürft nicht solche Kinder rein treiben.
uv	9000	Kunzendorf (Kunice)	1	Ihr dörft ne siche Tummheten machen.
uv	9015	Chichy	1	Ehr dirft nie sulche Kindereien treben.
uv	9025	Przeclaw	1	Ehr dirft ni su͡iche Ki͡jnderee'n treeb'n.
uv	9036	Jakubow	1	Eer tirscht nie sittne Kinderreen treben.
uv	9052	Rzeczyca	1	Ehr derft nie mei sau ea Kinderspeio treben.
uv	906	Busnia	1	Iie derfe nech son Kinnerieg driewe.
uv	9143	Mehlen	1	Ihr derft nich sone Kingdereien treiben.
uv	9152	Dluzek	1	Ihr derft nich sone Kindereien treiben.
uv	9163	Bialowice	1	Ir̆ dirft nich sulche Kiñdereien treiben.
uv	9179	Broniszow	1	Ehr derft ni sulj' Kindereen treben.
uv	9193	Alt Tschau (Stare Żabno)	1	Ehr dürft nie sulche Kinderreen treben.
uv	920	Lisie Katy	1	Jih dörwe nich sone Kinnerie driwe.
uv	9200	Grochowice	1	Ihr thirrt nich sitte Kindereen treeben.
uv	9207	Konradowo	1	Äir durft nie sulche Kinndereen treben.
uv	9274	Staakow	1	Ihr derft nich sohne Kinderein treiben.
uv	9280	Kaltenborn	1	Iähr derft nich sohne Kindereien treiben
uv	9288	Czeklin	1	Ihr darft nich solche Kindereien treiben.
uv	930	Goczalki	1	Ihr dörft nich soche Kinderei treibe.
uv	9303	Lubiatow	1	Ihr dörft nich sune Kienderrain traiben.
uv	9314	Zielona Gora	1	Ihr derft nich sulche Kindereien treiben.
uv	9323	Zabor	1	Ihr dürft nich soune Kinderän träben.
uv	9335	Ciosaniec	1	Eir türft nich sune Kinderein treiben.
vw	9400	Miloszyce	1	Ihr dürft nich sulche Kindereien treiben.
vw	9417	Prietzen	1	Ihr derft nich sŭ͜ilche Tummheeten machen. (ui verbunden als einen Buchstaben.)
vw	9433	Ujazd Gorny	1	Ihr dürft nie sulche Kinscherei treiba.
vw	9453	Lisowice	1	Ehr dürft ni sulche Kinderein treiben.
vw	9558	Ligota Piekna	1	Eir dürft nich sullche Kinnscherroe treeben
vw	9579	Jenkowice	1	Aier dirft nich sulche Kindereen treben. (machen)
vw	9592	Jemielna	1	Ihr dürft nich sullche Kindereien treeben.
vw	9612	Prawikow	1	Eir dirft ni sulche Kinderee treben.
vw	9622	Warzyna	1	Eir dürft nich sulche Kinderreeen treben.
vw	9717	Domanowice	1	Eire dürft nie solche Kinderee'n trēben.
vw	9739	Kamien	1	Ihr darft nicht solche Kindereien treiben.
vw	9760	Krzelow	1	Ihr durft ni sulche Kinderreien treiben.
vw	9775	Staszowice	1	Ihr dirft nich sulche Kindereien treiben.
vw	9799	Lazy Wielkie	1	Air dürft ni sulche Kindereien treben.
vw	983	Gromaden	1	Ji döft ni sone Kinnärij driwä
vw	984	Friedberg	1	Ji dörä ne so͡in Kinärig driwä.
vw	9848	Godnowa	1	Eir dirft nich solche Kindereien treiben.
vw	9877	Chroscina	1	Är dürft nie sulch Kinderreen treben.
vw	9891	Gosciejewice	1	Eich därf nie sulche Kindereen treben.
vw	99	Trumiejki	1	Ji dörfĕ nich sa͡onĕ Kingerrijj driewe.
vw	990	Walownica	1	Gi dawe nigg son Kinerige driwe.
vw	9903	Sonnenfeld (Orpischewo)	1	Eier dirft nich sulche Kindereen treben.
vw	9919	Wierzowice Male	1	Eir dürft nich sulche Kindereen treben.
vw	9926	Wodniki	1	Eihr türft nie sitte Kindereen treeben.
vw	994	Kabat	1	Gie döwe nech sen Kinnerig driwe.
vw	9984	Morkowo	1	Ähr dürft nie siulch Kinderrehn treb'm.
vw	54872	Reval	1	Hīr türft nich ssolche Halbereien machen [… nich ssō halperīren)
vw	52353	NA	1	Ji brucke nech son Kinderie driwe.
vw	30173	Ajoncourt	2	Veūn deveume fère de pareils enfantilèges.
vw	30197	Vaxy	2	[nicht übersetzt]
vw	30214	Bénestroff	2	Vos ne deveumes fare de piats enfants en lês.
vw	30225	Attilloncourt	2	In ne fame fare te telles bagatelle.
vw	30248	Bezange-La-Petite	2	Vō ne devēume fère de pareillu enfantièje
vw	30254	Maizières-Lès-Vic	2	Ve n' devéme fâre parèïe enfantiége
vw	30268	Richeval	2	I ne vos omme permis de faire des proeïes âties.
vw	30285	Lommerange	2	Ven ne dévèm fa des enfentillages pareils.
vw	30314	Argancy	2	Zeu ne dêêveume fare des pérââilles affantillèges.
vw	30325	Vernéville	2	I n'faume fare des enfantiièges enlè
vw	30351	Ancy-Sur-Moselle	2	On ne deveume fâr de têls ofantilléges.
vw	30361	Orny	2	Je' n'devreume tolèrer cest[ur?]s afantillèges.
vw	30374	Hémilly	2	Veu n'oseu fâre des payraie enfentilliêge
vw	30379	Champenay	2	Wo'n dui mi fär di pareil änfantilliäje.
vw	30410	La Petite Lièpvre	2	Et ne vos à mis permis de faire de souëttes effantillages. / Il ne vous est pas permis de faire de pareilles enfantillages.
vw	30421	Montreux-Vieux	2	Vos me dettes piu faire des mêmes toies d’ofin.
vw	30429	Xhoffraix	2	In fait nin faire des jeus d’éfant ainti.
vw	30436	Pont	2	I n'fâ nin fé dè djeu d'èfan parèie.
vw	30058	Karkelbeck	3	Jums ne walna toke Wainÿstes prowÿti.
vw	30068	Kinten	3	Jus ne turit tokuis Waikuiskus (?) prowit.
vw	30078	Rudienen	3	Jus nepriwalot tokius Rasputus warÿti.
vw	30083	Kolleschen (Kolletzischken)	3	Jus ne turit tokius Waikai warite.  
vw	-54895	Warszawa	10	īər dǫrft nid āsę́lxə Kindərąi (dafür meist hebr. Katṓəs, nie ‚Spaß’) šbīlən (‘treiben’ nicht üblich).
vw	9746	Kobyla Gora	10	Ihr müßt Euch niſcht ſo kindernariſch machen.
vw	46572	Nebel	11	Jam mut egh sok Jonganskråm drîv.
vw	46636	Hooge	11	Jeam töer ä sockea Kinderreien driwwea.
vw	46640	Wobbenbüll	11	Jem möret äg sock Biernerei driwe.
vw	46699	Horsbüll	11	Üm meihe ei ſak Bärneſpelln drive.
vw	46759	Oland	11	Jam dürr e sok Berenwerk driwe.
vw	46773	Mönkebüll	11	Jem möune ä ſok Jungensthöge vor ferre.
vw	46888	Archsum	11	J mut ek sok Jungensreil driif.
vw	47862	Helgoland	11	Djém däönnĭ(ch) Sseök Kinne(r) spell mṓke. (drīu)
vw	48241	Wangerooge	11	Jum durt nicht ſuchs Benerrie driew.
vw	F002p	Hindeloopen	11	Jimme mutte n't (of: naàt) 1) so likbōnnig 2) dwaän.
vw	B079p	Zurich	11	Jimme moatte net sa bêrnêftich dwaen.
vw	F036p	Oudemirdum	11	Jĭ̀mə mŭ̀tə nĭ̀t sằ bĕ̀nəg dwằn.
vw	F003p	Woudsend	11	Jìm mòtte nèt sà bènnig dwaen
vw	B084p	Wommels	11	Jim moat net sa bernachtig dwaen
vw	F013c	Oudehaske	11	Jimme moatte net sa be(r)nachtig dwaen.
vw	B094p	Grou	11	Jɩm(ə) m(w)at(ə) nεt sa lɩ̇ts ʋε:zə.
vw	B024b	Wijns	11	Jim mu̯atə net sa benach'təh dwan
vw	B099a	Opeinde	11	Jimme moatte net sa bernachtig dwaen.
vw	B035a	Zwagerbosch	11	Jimme matte net sa benachtug/ben-achtug dwaan.
vw	B014p	Paesens	11	Jim mat net sa benachtig wèze/dwaen.
vw	G001b	Appelscha	11	Jim motte net za blnaettig dwan
vw	46905	Westre	12	I mo iend dru sān Börnstreger.
vw	46914	Sophiental	12	I maa nit drÿv sāaren Bör̄nvorker.
